tick,prey_pop,pred_pop,avg_prey_eff,avg_prey_fert,avg_pred_hunt,avg_pred_eff
1061,200,20,0.9422,0.2800,0.8672,0.5181
1062,200,20,0.9422,0.2800,0.8672,0.5181
1063,200,20,0.9422,0.2800,0.8672,0.5181
1064,200,20,0.9422,0.2800,0.8672,0.5181
1065,200,20,0.9422,0.2800,0.8672,0.5181
1066,200,20,0.9422,0.2800,0.8672,0.5181
1067,200,20,0.9422,0.2800,0.8672,0.5181
1068,200,20,0.9422,0.2800,0.8672,0.5181
1069,200,20,0.9422,0.2800,0.8672,0.5181
1070,200,20,0.9422,0.2800,0.8672,0.5181
1071,200,20,0.9422,0.2800,0.8672,0.5181
1072,200,20,0.9422,0.2800,0.8672,0.5181
1073,200,20,0.9422,0.2800,0.8672,0.5181
1074,200,20,0.9422,0.2800,0.8672,0.5181
1075,200,20,0.9422,0.2800,0.8672,0.5181
1076,200,20,0.9422,0.2800,0.8672,0.5181
1077,200,20,0.9422,0.2800,0.8672,0.5181
1078,200,20,0.9422,0.2800,0.8672,0.5181
1079,200,20,0.9422,0.2800,0.8672,0.5181
1080,200,20,0.9422,0.2800,0.8672,0.5181
1081,200,20,0.9422,0.2800,0.8672,0.5181
1082,200,20,0.9422,0.2800,0.8672,0.5181
1083,200,20,0.9422,0.2800,0.8672,0.5181
1084,200,20,0.9422,0.2800,0.8672,0.5181
1085,200,20,0.9422,0.2800,0.8672,0.5181
1086,200,20,0.9422,0.2800,0.8672,0.5181
1087,200,20,0.9422,0.2800,0.8672,0.5181
1088,200,20,0.9422,0.2800,0.8672,0.5181
1089,200,20,0.9422,0.2800,0.8672,0.5181
1090,200,20,0.9422,0.2800,0.8672,0.5181
1091,200,20,0.9422,0.2800,0.8672,0.5181
1092,200,20,0.9422,0.2800,0.8672,0.5181
1093,200,20,0.9422,0.2800,0.8672,0.5181
1094,200,20,0.9422,0.2800,0.8672,0.5181
1095,200,20,0.9422,0.2800,0.8672,0.5181
1096,200,20,0.9422,0.2800,0.8672,0.5181
1097,200,20,0.9422,0.2800,0.8672,0.5181
1098,200,20,0.9422,0.2800,0.8672,0.5181
1099,200,20,0.9422,0.2800,0.8672,0.5181
1100,200,20,0.9422,0.2800,0.8672,0.5181
1101,200,20,0.9422,0.2800,0.8672,0.5181
1102,200,20,0.9422,0.2800,0.8672,0.5181
1103,200,20,0.9422,0.2800,0.8672,0.5181
1104,200,20,0.9422,0.2800,0.8672,0.5181
1105,200,20,0.9422,0.2800,0.8672,0.5181
1106,200,20,0.9422,0.2800,0.8672,0.5181
1107,200,20,0.9422,0.2800,0.8672,0.5181
1108,200,20,0.9422,0.2800,0.8672,0.5181
1109,200,20,0.9422,0.2800,0.8672,0.5181
1110,200,20,0.9422,0.2800,0.8672,0.5181
1111,200,20,0.9422,0.2800,0.8672,0.5181
1112,200,20,0.9422,0.2800,0.8672,0.5181
1113,200,20,0.9422,0.2800,0.8672,0.5181
1114,200,20,0.9422,0.2800,0.8672,0.5181
1115,200,20,0.9422,0.2800,0.8672,0.5181
1116,200,20,0.9422,0.2800,0.8672,0.5181
1117,200,20,0.9422,0.2800,0.8672,0.5181
1118,200,20,0.9422,0.2800,0.8672,0.5181
1119,200,20,0.9422,0.2800,0.8672,0.5181
1120,200,20,0.9422,0.2800,0.8672,0.5181
1121,200,20,0.9422,0.2800,0.8672,0.5181
1122,200,20,0.9422,0.2800,0.8672,0.5181
1123,200,20,0.9422,0.2800,0.8672,0.5181
1124,200,20,0.9422,0.2800,0.8672,0.5181
1125,200,20,0.9422,0.2800,0.8672,0.5181
1126,200,20,0.9422,0.2800,0.8672,0.5181
1127,200,20,0.9422,0.2800,0.8672,0.5181
1128,200,20,0.9422,0.2800,0.8672,0.5181
1129,200,20,0.9422,0.2800,0.8672,0.5181
1130,200,20,0.9422,0.2800,0.8672,0.5181
1131,200,20,0.9422,0.2800,0.8672,0.5181
1132,200,20,0.9422,0.2800,0.8672,0.5181
1133,200,20,0.9422,0.2800,0.8672,0.5181
1134,200,20,0.9422,0.2800,0.8672,0.5181
1135,200,20,0.9422,0.2800,0.8672,0.5181
1136,200,20,0.9422,0.2800,0.8672,0.5181
1137,200,20,0.9422,0.2800,0.8672,0.5181
1138,200,20,0.9422,0.2800,0.8672,0.5181
1139,200,20,0.9422,0.2800,0.8672,0.5181
1140,200,20,0.9422,0.2800,0.8672,0.5181
1141,200,20,0.9422,0.2800,0.8672,0.5181
1142,200,20,0.9422,0.2800,0.8672,0.5181
1143,200,20,0.9422,0.2800,0.8672,0.5181
1144,200,20,0.9422,0.2800,0.8672,0.5181
1145,200,20,0.9422,0.2800,0.8672,0.5181
1146,200,20,0.9422,0.2800,0.8672,0.5181
1147,200,20,0.9422,0.2800,0.8672,0.5181
1148,200,20,0.9422,0.2800,0.8672,0.5181
1149,200,20,0.9422,0.2800,0.8672,0.5181
1150,200,20,0.9422,0.2800,0.8672,0.5181
1151,200,20,0.9422,0.2800,0.8672,0.5181
1152,200,20,0.9422,0.2800,0.8672,0.5181
1153,200,20,0.9422,0.2800,0.8672,0.5181
1154,200,20,0.9422,0.2800,0.8672,0.5181
1155,200,20,0.9422,0.2800,0.8672,0.5181
1156,200,20,0.9422,0.2800,0.8672,0.5181
1157,200,20,0.9422,0.2800,0.8672,0.5181
1158,200,20,0.9422,0.2800,0.8672,0.5181
1159,200,20,0.9422,0.2800,0.8672,0.5181
1160,200,20,0.9422,0.2800,0.8672,0.5181
1161,200,20,0.9422,0.2800,0.8672,0.5181
1162,200,20,0.9422,0.2800,0.8672,0.5181
1163,200,20,0.9422,0.2800,0.8672,0.5181
1164,200,20,0.9422,0.2800,0.8672,0.5181
1165,200,20,0.9422,0.2800,0.8672,0.5181
1166,200,20,0.9422,0.2800,0.8672,0.5181
1167,200,20,0.9422,0.2800,0.8672,0.5181
1168,200,20,0.9422,0.2800,0.8672,0.5181
1169,200,20,0.9422,0.2800,0.8672,0.5181
1170,200,20,0.9422,0.2800,0.8672,0.5181
1171,200,20,0.9422,0.2800,0.8672,0.5181
1172,200,20,0.9422,0.2800,0.8672,0.5181
1173,200,20,0.9422,0.2800,0.8672,0.5181
1174,200,20,0.9422,0.2800,0.8672,0.5181
1175,200,20,0.9422,0.2800,0.8672,0.5181
1176,200,20,0.9422,0.2800,0.8672,0.5181
1177,200,20,0.9422,0.2800,0.8672,0.5181
1178,200,20,0.9422,0.2800,0.8672,0.5181
1179,200,20,0.9422,0.2800,0.8672,0.5181
1180,200,20,0.9422,0.2800,0.8672,0.5181
1181,200,20,0.9422,0.2800,0.8672,0.5181
1182,200,20,0.9422,0.2800,0.8672,0.5181
1183,200,20,0.9422,0.2800,0.8672,0.5181
1184,200,20,0.9422,0.2800,0.8672,0.5181
1185,200,20,0.9422,0.2800,0.8672,0.5181
1186,200,20,0.9422,0.2800,0.8672,0.5181
1187,200,20,0.9422,0.2800,0.8672,0.5181
1188,200,20,0.9422,0.2800,0.8672,0.5181
1189,200,20,0.9422,0.2800,0.8672,0.5181
1190,200,20,0.9422,0.2800,0.8672,0.5181
1191,200,20,0.9422,0.2800,0.8672,0.5181
1192,200,20,0.9422,0.2800,0.8672,0.5181
1193,200,20,0.9422,0.2800,0.8672,0.5181
1194,200,20,0.9422,0.2800,0.8672,0.5181
1195,200,20,0.9422,0.2800,0.8672,0.5181
1196,200,20,0.9422,0.2800,0.8672,0.5181
1197,200,20,0.9422,0.2800,0.8672,0.5181
1198,200,20,0.9422,0.2800,0.8672,0.5181
1199,200,20,0.9422,0.2800,0.8672,0.5181
1200,200,20,0.9422,0.2800,0.8672,0.5181
1201,200,20,0.9422,0.2800,0.8672,0.5181
1202,200,20,0.9422,0.2800,0.8672,0.5181
1203,200,20,0.9422,0.2800,0.8672,0.5181
1204,200,20,0.9422,0.2800,0.8672,0.5181
1205,200,20,0.9422,0.2800,0.8672,0.5181
1206,200,20,0.9422,0.2800,0.8672,0.5181
1207,200,20,0.9422,0.2800,0.8672,0.5181
1208,200,20,0.9422,0.2800,0.8672,0.5181
1209,200,20,0.9422,0.2800,0.8672,0.5181
1210,200,20,0.9422,0.2800,0.8672,0.5181
1211,200,20,0.9422,0.2800,0.8672,0.5181
1212,200,20,0.9422,0.2800,0.8672,0.5181
1213,200,20,0.9422,0.2800,0.8672,0.5181
1214,200,20,0.9422,0.2800,0.8672,0.5181
1215,200,20,0.9422,0.2800,0.8672,0.5181
1216,200,20,0.9422,0.2800,0.8672,0.5181
1217,200,20,0.9422,0.2800,0.8672,0.5181
1218,200,20,0.9422,0.2800,0.8672,0.5181
1219,200,20,0.9422,0.2800,0.8672,0.5181
1220,200,20,0.9422,0.2800,0.8672,0.5181
1221,200,20,0.9422,0.2800,0.8672,0.5181
1222,200,20,0.9422,0.2800,0.8672,0.5181
1223,200,20,0.9422,0.2800,0.8672,0.5181
1224,200,20,0.9422,0.2800,0.8672,0.5181
1225,200,20,0.9422,0.2800,0.8672,0.5181
1226,200,20,0.9422,0.2800,0.8672,0.5181
1227,200,20,0.9422,0.2800,0.8672,0.5181
1228,200,20,0.9422,0.2800,0.8672,0.5181
1229,200,20,0.9422,0.2800,0.8672,0.5181
1230,200,20,0.9422,0.2800,0.8672,0.5181
1231,200,20,0.9422,0.2800,0.8672,0.5181
1232,200,20,0.9422,0.2800,0.8672,0.5181
1233,200,20,0.9422,0.2800,0.8672,0.5181
1234,200,20,0.9422,0.2800,0.8672,0.5181
1235,200,20,0.9422,0.2800,0.8672,0.5181
1236,200,20,0.9422,0.2800,0.8672,0.5181
1237,200,20,0.9422,0.2800,0.8672,0.5181
1238,200,20,0.9422,0.2800,0.8672,0.5181
1239,200,20,0.9422,0.2800,0.8672,0.5181
1240,200,20,0.9422,0.2800,0.8672,0.5181
1241,200,20,0.9422,0.2800,0.8672,0.5181
1242,200,20,0.9422,0.2800,0.8672,0.5181
1243,200,20,0.9422,0.2800,0.8672,0.5181
1244,200,20,0.9422,0.2800,0.8672,0.5181
1245,200,20,0.9422,0.2800,0.8672,0.5181
1246,200,20,0.9422,0.2800,0.8672,0.5181
1247,200,20,0.9422,0.2800,0.8672,0.5181
1248,200,20,0.9422,0.2800,0.8672,0.5181
1249,200,20,0.9422,0.2800,0.8672,0.5181
1250,200,20,0.9422,0.2800,0.8672,0.5181
1251,200,20,0.9422,0.2800,0.8672,0.5181
1252,200,20,0.9422,0.2800,0.8672,0.5181
1253,200,20,0.9422,0.2800,0.8672,0.5181
1254,200,20,0.9422,0.2800,0.8672,0.5181
1255,200,20,0.9422,0.2800,0.8672,0.5181
1256,200,20,0.9422,0.2800,0.8672,0.5181
1257,200,20,0.9422,0.2800,0.8672,0.5181
1258,200,20,0.9422,0.2800,0.8672,0.5181
1259,200,20,0.9422,0.2800,0.8672,0.5181
1260,200,20,0.9422,0.2800,0.8672,0.5181
1261,200,20,0.9422,0.2800,0.8672,0.5181
1262,200,20,0.9422,0.2800,0.8672,0.5181
1263,200,20,0.9422,0.2800,0.8672,0.5181
1264,200,20,0.9422,0.2800,0.8672,0.5181
1265,200,20,0.9422,0.2800,0.8672,0.5181
1266,200,20,0.9422,0.2800,0.8672,0.5181
1267,200,20,0.9422,0.2800,0.8672,0.5181
1268,200,20,0.9422,0.2800,0.8672,0.5181
1269,200,20,0.9422,0.2800,0.8672,0.5181
1270,200,20,0.9422,0.2800,0.8672,0.5181
1271,200,20,0.9422,0.2800,0.8672,0.5181
1272,200,20,0.9422,0.2800,0.8672,0.5181
1273,200,20,0.9422,0.2800,0.8672,0.5181
1274,200,20,0.9422,0.2800,0.8672,0.5181
1275,200,20,0.9422,0.2800,0.8672,0.5181
1276,200,20,0.9422,0.2800,0.8672,0.5181
1277,200,20,0.9422,0.2800,0.8672,0.5181
1278,200,20,0.9422,0.2800,0.8672,0.5181
1279,200,20,0.9422,0.2800,0.8672,0.5181
1280,200,20,0.9422,0.2800,0.8672,0.5181
1281,200,20,0.9422,0.2800,0.8672,0.5181
1282,200,20,0.9422,0.2800,0.8672,0.5181
1283,200,20,0.9422,0.2800,0.8672,0.5181
1284,200,20,0.9422,0.2800,0.8672,0.5181
1285,200,20,0.9422,0.2800,0.8672,0.5181
1286,200,20,0.9422,0.2800,0.8672,0.5181
1287,200,20,0.9422,0.2800,0.8672,0.5181
1288,200,20,0.9422,0.2800,0.8672,0.5181
1289,200,20,0.9422,0.2800,0.8672,0.5181
1290,200,20,0.9422,0.2800,0.8672,0.5181
1291,200,20,0.9422,0.2800,0.8672,0.5181
1292,200,20,0.9422,0.2800,0.8672,0.5181
1293,200,20,0.9422,0.2800,0.8672,0.5181
1294,200,20,0.9422,0.2800,0.8672,0.5181
1295,200,20,0.9422,0.2800,0.8672,0.5181
1296,200,20,0.9422,0.2800,0.8672,0.5181
1297,200,20,0.9422,0.2800,0.8672,0.5181
1298,200,20,0.9422,0.2800,0.8672,0.5181
1299,200,20,0.9422,0.2800,0.8672,0.5181
1300,200,20,0.9422,0.2800,0.8672,0.5181
1301,200,20,0.9422,0.2800,0.8672,0.5181
1302,200,20,0.9422,0.2800,0.8672,0.5181
1303,200,20,0.9422,0.2800,0.8672,0.5181
1304,200,20,0.9422,0.2800,0.8672,0.5181
1305,200,20,0.9422,0.2800,0.8672,0.5181
1306,200,20,0.9422,0.2800,0.8672,0.5181
1307,200,20,0.9422,0.2800,0.8672,0.5181
1308,200,20,0.9422,0.2800,0.8672,0.5181
1309,200,20,0.9422,0.2800,0.8672,0.5181
1310,200,20,0.9422,0.2800,0.8672,0.5181
1311,200,20,0.9422,0.2800,0.8672,0.5181
1312,200,20,0.9422,0.2800,0.8672,0.5181
1313,200,20,0.9422,0.2800,0.8672,0.5181
1314,200,20,0.9422,0.2800,0.8672,0.5181
1315,200,20,0.9422,0.2800,0.8672,0.5181
1316,200,20,0.9422,0.2800,0.8672,0.5181
1317,200,20,0.9422,0.2800,0.8672,0.5181
1318,200,20,0.9422,0.2800,0.8672,0.5181
1319,200,20,0.9422,0.2800,0.8672,0.5181
1320,200,20,0.9422,0.2800,0.8672,0.5181
1321,200,20,0.9422,0.2800,0.8672,0.5181
1322,200,20,0.9422,0.2800,0.8672,0.5181
1323,200,20,0.9422,0.2800,0.8672,0.5181
1324,200,20,0.9422,0.2800,0.8672,0.5181
1325,200,20,0.9422,0.2800,0.8672,0.5181
1326,200,20,0.9422,0.2800,0.8672,0.5181
1327,200,20,0.9422,0.2800,0.8672,0.5181
1328,200,20,0.9422,0.2800,0.8672,0.5181
1329,200,20,0.9422,0.2800,0.8672,0.5181
1330,200,20,0.9422,0.2800,0.8672,0.5181
1331,200,20,0.9422,0.2800,0.8672,0.5181
1332,200,20,0.9422,0.2800,0.8672,0.5181
1333,200,20,0.9422,0.2800,0.8672,0.5181
1334,200,20,0.9422,0.2800,0.8672,0.5181
1335,200,20,0.9422,0.2800,0.8672,0.5181
1336,200,20,0.9422,0.2800,0.8672,0.5181
1337,200,20,0.9422,0.2800,0.8672,0.5181
1338,200,20,0.9422,0.2800,0.8672,0.5181
1339,200,20,0.9422,0.2800,0.8672,0.5181
1340,200,20,0.9422,0.2800,0.8672,0.5181
1341,200,20,0.9422,0.2800,0.8672,0.5181
1342,200,20,0.9422,0.2800,0.8672,0.5181
1343,200,20,0.9422,0.2800,0.8672,0.5181
1344,200,20,0.9422,0.2800,0.8672,0.5181
1345,200,20,0.9422,0.2800,0.8672,0.5181
1346,200,20,0.9422,0.2800,0.8672,0.5181
1347,200,20,0.9422,0.2800,0.8672,0.5181
1348,200,20,0.9422,0.2800,0.8672,0.5181
1349,200,20,0.9422,0.2800,0.8672,0.5181
1350,200,20,0.9422,0.2800,0.8672,0.5181
1351,200,20,0.9422,0.2800,0.8672,0.5181
1352,200,20,0.9422,0.2800,0.8672,0.5181
1353,200,20,0.9422,0.2800,0.8672,0.5181
1354,200,20,0.9422,0.2800,0.8672,0.5181
1355,200,20,0.9422,0.2800,0.8672,0.5181
1356,200,20,0.9422,0.2800,0.8672,0.5181
1357,200,20,0.9422,0.2800,0.8672,0.5181
1358,200,20,0.9422,0.2800,0.8672,0.5181
1359,200,20,0.9422,0.2800,0.8672,0.5181
1360,200,20,0.9422,0.2800,0.8672,0.5181
1361,200,20,0.9422,0.2800,0.8672,0.5181
1362,200,20,0.9422,0.2800,0.8672,0.5181
1363,200,20,0.9422,0.2800,0.8672,0.5181
1364,200,20,0.9422,0.2800,0.8672,0.5181
1365,200,20,0.9422,0.2800,0.8672,0.5181
1366,200,20,0.9422,0.2800,0.8672,0.5181
1367,200,20,0.9422,0.2800,0.8672,0.5181
1368,200,20,0.9422,0.2800,0.8672,0.5181
1369,200,20,0.9422,0.2800,0.8672,0.5181
1370,200,20,0.9422,0.2800,0.8672,0.5181
1371,200,20,0.9422,0.2800,0.8672,0.5181
1372,200,20,0.9422,0.2800,0.8672,0.5181
1373,200,20,0.9422,0.2800,0.8672,0.5181
1374,200,20,0.9422,0.2800,0.8672,0.5181
1375,200,20,0.9422,0.2800,0.8672,0.5181
1376,200,20,0.9422,0.2800,0.8672,0.5181
1377,200,20,0.9422,0.2800,0.8672,0.5181
1378,200,20,0.9422,0.2800,0.8672,0.5181
1379,200,20,0.9422,0.2800,0.8672,0.5181
1380,200,20,0.9422,0.2800,0.8672,0.5181
1381,200,20,0.9422,0.2800,0.8672,0.5181
1382,200,20,0.9422,0.2800,0.8672,0.5181
1383,200,20,0.9422,0.2800,0.8672,0.5181
1384,200,20,0.9422,0.2800,0.8672,0.5181
1385,200,20,0.9422,0.2800,0.8672,0.5181
1386,200,20,0.9422,0.2800,0.8672,0.5181
1387,200,20,0.9422,0.2800,0.8672,0.5181
1388,200,20,0.9422,0.2800,0.8672,0.5181
1389,200,20,0.9422,0.2800,0.8672,0.5181
1390,200,20,0.9422,0.2800,0.8672,0.5181
1391,200,20,0.9422,0.2800,0.8672,0.5181
1392,200,20,0.9422,0.2800,0.8672,0.5181
1393,200,20,0.9422,0.2800,0.8672,0.5181
1394,200,20,0.9422,0.2800,0.8672,0.5181
1395,200,20,0.9422,0.2800,0.8672,0.5181
1396,200,20,0.9422,0.2800,0.8672,0.5181
1397,200,20,0.9422,0.2800,0.8672,0.5181
1398,200,20,0.9422,0.2800,0.8672,0.5181
1399,200,20,0.9422,0.2800,0.8672,0.5181
1400,200,20,0.9422,0.2800,0.8672,0.5181
1401,200,20,0.9422,0.2800,0.8672,0.5181
1402,200,20,0.9422,0.2800,0.8672,0.5181
1403,200,20,0.9422,0.2800,0.8672,0.5181
1404,200,20,0.9422,0.2800,0.8672,0.5181
1405,200,20,0.9422,0.2800,0.8672,0.5181
1406,200,20,0.9422,0.2800,0.8672,0.5181
1407,200,20,0.9422,0.2800,0.8672,0.5181
1408,200,20,0.9422,0.2800,0.8672,0.5181
1409,200,20,0.9422,0.2800,0.8672,0.5181
1410,200,20,0.9422,0.2800,0.8672,0.5181
1411,200,20,0.9422,0.2800,0.8672,0.5181
1412,200,20,0.9422,0.2800,0.8672,0.5181
1413,200,20,0.9422,0.2800,0.8672,0.5181
1414,200,20,0.9422,0.2800,0.8672,0.5181
1415,200,20,0.9422,0.2800,0.8672,0.5181
1416,200,20,0.9422,0.2800,0.8672,0.5181
1417,200,20,0.9422,0.2800,0.8672,0.5181
1418,200,20,0.9422,0.2800,0.8672,0.5181
1419,200,20,0.9422,0.2800,0.8672,0.5181
1420,200,20,0.9422,0.2800,0.8672,0.5181
1421,200,20,0.9422,0.2800,0.8672,0.5181
1422,200,20,0.9422,0.2800,0.8672,0.5181
1423,200,20,0.9422,0.2800,0.8672,0.5181
1424,200,20,0.9422,0.2800,0.8672,0.5181
1425,200,20,0.9422,0.2800,0.8672,0.5181
1426,200,20,0.9422,0.2800,0.8672,0.5181
1427,200,20,0.9422,0.2800,0.8672,0.5181
1428,200,20,0.9422,0.2800,0.8672,0.5181
1429,200,20,0.9422,0.2800,0.8672,0.5181
1430,200,20,0.9422,0.2800,0.8672,0.5181
1431,200,20,0.9422,0.2800,0.8672,0.5181
1432,200,20,0.9422,0.2800,0.8672,0.5181
1433,200,20,0.9422,0.2800,0.8672,0.5181
1434,200,20,0.9422,0.2800,0.8672,0.5181
1435,200,20,0.9422,0.2800,0.8672,0.5181
1436,200,20,0.9422,0.2800,0.8672,0.5181
1437,200,20,0.9422,0.2800,0.8672,0.5181
1438,200,20,0.9422,0.2800,0.8672,0.5181
1439,200,20,0.9422,0.2800,0.8672,0.5181
1440,200,20,0.9422,0.2800,0.8672,0.5181
1441,200,20,0.9422,0.2800,0.8672,0.5181
1442,200,20,0.9422,0.2800,0.8672,0.5181
1443,200,20,0.9422,0.2800,0.8672,0.5181
1444,200,20,0.9422,0.2800,0.8672,0.5181
1445,200,20,0.9422,0.2800,0.8672,0.5181
1446,200,20,0.9422,0.2800,0.8672,0.5181
1447,200,20,0.9422,0.2800,0.8672,0.5181
1448,200,20,0.9422,0.2800,0.8672,0.5181
1449,200,20,0.9422,0.2800,0.8672,0.5181
1450,200,20,0.9422,0.2800,0.8672,0.5181
1451,200,20,0.9422,0.2800,0.8672,0.5181
1452,200,20,0.9422,0.2800,0.8672,0.5181
1453,200,20,0.9422,0.2800,0.8672,0.5181
1454,200,20,0.9422,0.2800,0.8672,0.5181
1455,200,20,0.9422,0.2800,0.8672,0.5181
1456,200,20,0.9422,0.2800,0.8672,0.5181
1457,200,20,0.9422,0.2800,0.8672,0.5181
1458,200,20,0.9422,0.2800,0.8672,0.5181
1459,200,20,0.9422,0.2800,0.8672,0.5181
1460,200,20,0.9422,0.2800,0.8672,0.5181
1461,200,20,0.9422,0.2800,0.8672,0.5181
1462,200,20,0.9422,0.2800,0.8672,0.5181
1463,200,20,0.9422,0.2800,0.8672,0.5181
1464,200,20,0.9422,0.2800,0.8672,0.5181
1465,200,20,0.9422,0.2800,0.8672,0.5181
1466,200,20,0.9422,0.2800,0.8672,0.5181
1467,200,20,0.9422,0.2800,0.8672,0.5181
1468,200,20,0.9422,0.2800,0.8672,0.5181
1469,200,20,0.9422,0.2800,0.8672,0.5181
1470,200,20,0.9422,0.2800,0.8672,0.5181
1471,200,20,0.9422,0.2800,0.8672,0.5181
1472,200,20,0.9422,0.2800,0.8672,0.5181
1473,200,20,0.9422,0.2800,0.8672,0.5181
1474,200,20,0.9422,0.2800,0.8672,0.5181
1475,200,20,0.9422,0.2800,0.8672,0.5181
1476,200,20,0.9422,0.2800,0.8672,0.5181
1477,200,20,0.9422,0.2800,0.8672,0.5181
1478,200,20,0.9422,0.2800,0.8672,0.5181
1479,200,20,0.9422,0.2800,0.8672,0.5181
1480,200,20,0.9422,0.2800,0.8672,0.5181
1481,200,20,0.9422,0.2800,0.8672,0.5181
1482,200,20,0.9422,0.2800,0.8672,0.5181
1483,200,20,0.9422,0.2800,0.8672,0.5181
1484,200,20,0.9422,0.2800,0.8672,0.5181
1485,200,20,0.9422,0.2800,0.8672,0.5181
1486,200,20,0.9422,0.2800,0.8672,0.5181
1487,200,20,0.9422,0.2800,0.8672,0.5181
1488,200,20,0.9422,0.2800,0.8672,0.5181
1489,200,20,0.9422,0.2800,0.8672,0.5181
1490,200,20,0.9422,0.2800,0.8672,0.5181
1491,200,20,0.9422,0.2800,0.8672,0.5181
1492,200,20,0.9422,0.2800,0.8672,0.5181
1493,200,20,0.9422,0.2800,0.8672,0.5181
1494,200,20,0.9422,0.2800,0.8672,0.5181
1495,200,20,0.9422,0.2800,0.8672,0.5181
1496,200,20,0.9422,0.2800,0.8672,0.5181
1497,200,20,0.9422,0.2800,0.8672,0.5181
1498,200,20,0.9422,0.2800,0.8672,0.5181
1499,200,20,0.9422,0.2800,0.8672,0.5181
1500,200,20,0.9422,0.2800,0.8672,0.5181
1501,200,20,0.9422,0.2800,0.8672,0.5181
1502,200,20,0.9422,0.2800,0.8672,0.5181
1503,200,20,0.9422,0.2800,0.8672,0.5181
1504,200,20,0.9422,0.2800,0.8672,0.5181
1505,200,20,0.9422,0.2800,0.8672,0.5181
1506,200,20,0.9422,0.2800,0.8672,0.5181
1507,200,20,0.9422,0.2800,0.8672,0.5181
1508,200,20,0.9422,0.2800,0.8672,0.5181
1509,200,20,0.9422,0.2800,0.8672,0.5181
1510,200,20,0.9422,0.2800,0.8672,0.5181
1511,200,20,0.9422,0.2800,0.8672,0.5181
1512,200,20,0.9422,0.2800,0.8672,0.5181
1513,200,20,0.9422,0.2800,0.8672,0.5181
1514,200,20,0.9422,0.2800,0.8672,0.5181
1515,200,20,0.9422,0.2800,0.8672,0.5181
1516,200,20,0.9422,0.2800,0.8672,0.5181
1517,200,20,0.9422,0.2800,0.8672,0.5181
1518,200,20,0.9422,0.2800,0.8672,0.5181
1519,200,20,0.9422,0.2800,0.8672,0.5181
1520,200,20,0.9422,0.2800,0.8672,0.5181
1521,200,20,0.9422,0.2800,0.8672,0.5181
1522,200,20,0.9422,0.2800,0.8672,0.5181
1523,200,20,0.9422,0.2800,0.8672,0.5181
1524,200,20,0.9422,0.2800,0.8672,0.5181
1525,200,20,0.9422,0.2800,0.8672,0.5181
1526,200,20,0.9422,0.2800,0.8672,0.5181
1527,200,20,0.9422,0.2800,0.8672,0.5181
1528,200,20,0.9422,0.2800,0.8672,0.5181
1529,200,20,0.9422,0.2800,0.8672,0.5181
1530,200,20,0.9422,0.2800,0.8672,0.5181
1531,200,20,0.9422,0.2800,0.8672,0.5181
1532,200,20,0.9422,0.2800,0.8672,0.5181
1533,200,20,0.9422,0.2800,0.8672,0.5181
1534,200,20,0.9422,0.2800,0.8672,0.5181
1535,200,20,0.9422,0.2800,0.8672,0.5181
1536,200,20,0.9422,0.2800,0.8672,0.5181
1537,200,20,0.9422,0.2800,0.8672,0.5181
1538,200,20,0.9422,0.2800,0.8672,0.5181
1539,200,20,0.9422,0.2800,0.8672,0.5181
1540,200,20,0.9422,0.2800,0.8672,0.5181
1541,200,20,0.9422,0.2800,0.8672,0.5181
1542,200,20,0.9422,0.2800,0.8672,0.5181
1543,200,20,0.9422,0.2800,0.8672,0.5181
1544,200,20,0.9422,0.2800,0.8672,0.5181
1545,200,20,0.9422,0.2800,0.8672,0.5181
1546,200,20,0.9422,0.2800,0.8672,0.5181
1547,200,20,0.9422,0.2800,0.8672,0.5181
1548,200,20,0.9422,0.2800,0.8672,0.5181
1549,200,20,0.9422,0.2800,0.8672,0.5181
1550,200,20,0.9422,0.2800,0.8672,0.5181
1551,200,20,0.9422,0.2800,0.8672,0.5181
1552,200,20,0.9422,0.2800,0.8672,0.5181
1553,200,20,0.9422,0.2800,0.8672,0.5181
1554,200,20,0.9422,0.2800,0.8672,0.5181
1555,200,20,0.9422,0.2800,0.8672,0.5181
1556,200,20,0.9422,0.2800,0.8672,0.5181
1557,200,20,0.9422,0.2800,0.8672,0.5181
1558,200,20,0.9422,0.2800,0.8672,0.5181
1559,200,20,0.9422,0.2800,0.8672,0.5181
1560,200,20,0.9422,0.2800,0.8672,0.5181
1561,200,20,0.9422,0.2800,0.8672,0.5181
1562,200,20,0.9422,0.2800,0.8672,0.5181
1563,200,20,0.9422,0.2800,0.8672,0.5181
1564,200,20,0.9422,0.2800,0.8672,0.5181
1565,200,20,0.9422,0.2800,0.8672,0.5181
1566,200,20,0.9422,0.2800,0.8672,0.5181
1567,200,20,0.9422,0.2800,0.8672,0.5181
1568,200,20,0.9422,0.2800,0.8672,0.5181
1569,200,20,0.9422,0.2800,0.8672,0.5181
1570,200,20,0.9422,0.2800,0.8672,0.5181
1571,200,20,0.9422,0.2800,0.8672,0.5181
1572,200,20,0.9422,0.2800,0.8672,0.5181
1573,200,20,0.9422,0.2800,0.8672,0.5181
1574,200,20,0.9422,0.2800,0.8672,0.5181
1575,200,20,0.9422,0.2800,0.8672,0.5181
1576,200,20,0.9422,0.2800,0.8672,0.5181
