tick,pop_rich,pop_poor,avg_nrg_rich,avg_nrg_poor,trades
1688,200,0,47.7,0.0,200
1689,200,0,47.7,0.0,200
1690,200,0,47.7,0.0,200
1691,200,0,47.6,0.0,200
1692,200,0,47.6,0.0,200
1693,200,0,47.6,0.0,200
1694,200,0,47.5,0.0,200
1695,200,0,47.5,0.0,200
1696,200,0,47.4,0.0,200
1697,200,0,47.4,0.0,200
1698,200,0,47.4,0.0,200
1699,200,0,47.3,0.0,200
1700,200,0,47.3,0.0,200
1701,200,0,47.3,0.0,200
1702,200,0,47.2,0.0,200
1703,200,0,47.2,0.0,200
1704,200,0,47.2,0.0,200
1705,200,0,47.1,0.0,200
1706,200,0,47.1,0.0,200
1707,200,0,47.1,0.0,200
1708,200,0,47.0,0.0,200
1709,200,0,47.0,0.0,200
1710,200,0,47.0,0.0,200
1711,200,0,46.9,0.0,200
1712,200,0,46.9,0.0,200
1713,200,0,46.9,0.0,200
1714,200,0,46.8,0.0,200
1715,200,0,46.8,0.0,200
1716,200,0,46.7,0.0,200
1717,200,0,46.7,0.0,200
1718,200,0,46.7,0.0,200
1719,200,0,46.6,0.0,200
1720,200,0,46.6,0.0,200
1721,200,0,46.6,0.0,200
1722,200,0,46.5,0.0,200
1723,200,0,46.5,0.0,200
1724,200,0,46.5,0.0,200
1725,200,0,46.4,0.0,200
1726,200,0,46.4,0.0,200
1727,200,0,46.4,0.0,200
1728,200,0,46.3,0.0,200
1729,200,0,46.3,0.0,200
1730,200,0,46.3,0.0,200
1731,200,0,46.2,0.0,200
1732,200,0,46.2,0.0,200
1733,200,0,46.2,0.0,200
1734,200,0,46.1,0.0,200
1735,200,0,46.1,0.0,200
1736,200,0,46.1,0.0,200
1737,200,0,46.0,0.0,200
1738,200,0,46.0,0.0,200
1739,200,0,46.0,0.0,200
1740,200,0,45.9,0.0,200
1741,200,0,45.9,0.0,200
1742,200,0,45.9,0.0,200
1743,200,0,45.8,0.0,200
1744,200,0,45.8,0.0,200
1745,200,0,45.8,0.0,200
1746,200,0,45.7,0.0,200
1747,200,0,45.7,0.0,200
1748,200,0,45.7,0.0,200
1749,200,0,45.6,0.0,200
1750,200,0,45.6,0.0,200
1751,200,0,45.6,0.0,200
1752,200,0,45.5,0.0,200
1753,200,0,45.5,0.0,200
1754,200,0,45.5,0.0,200
1755,200,0,45.4,0.0,200
1756,200,0,45.4,0.0,200
1757,200,0,45.4,0.0,200
1758,200,0,45.3,0.0,200
1759,200,0,45.3,0.0,200
1760,200,0,45.3,0.0,200
1761,200,0,45.2,0.0,200
1762,200,0,45.2,0.0,200
1763,200,0,45.2,0.0,200
1764,200,0,45.1,0.0,200
1765,200,0,45.1,0.0,200
1766,200,0,45.1,0.0,200
1767,200,0,45.0,0.0,200
1768,200,0,45.0,0.0,200
1769,200,0,45.0,0.0,200
1770,200,0,44.9,0.0,200
1771,200,0,44.9,0.0,200
1772,200,0,44.9,0.0,200
1773,200,0,44.8,0.0,200
1774,200,0,44.8,0.0,200
1775,200,0,44.8,0.0,200
1776,200,0,44.7,0.0,200
1777,200,0,44.7,0.0,200
1778,200,0,44.7,0.0,200
1779,200,0,44.6,0.0,200
1780,200,0,44.6,0.0,200
1781,200,0,44.6,0.0,200
1782,200,0,44.5,0.0,200
1783,200,0,44.5,0.0,200
1784,200,0,44.5,0.0,200
1785,200,0,44.5,0.0,200
1786,200,0,44.4,0.0,200
1787,200,0,44.4,0.0,200
1788,200,0,44.4,0.0,200
1789,200,0,44.3,0.0,200
1790,200,0,44.3,0.0,200
1791,200,0,44.3,0.0,200
1792,200,0,44.2,0.0,200
1793,200,0,44.2,0.0,200
1794,200,0,44.2,0.0,200
1795,200,0,44.1,0.0,200
1796,200,0,44.1,0.0,200
1797,200,0,44.1,0.0,200
1798,200,0,44.0,0.0,200
1799,200,0,44.0,0.0,200
1800,200,0,44.0,0.0,200
1801,200,0,43.9,0.0,200
1802,200,0,43.9,0.0,200
1803,200,0,43.9,0.0,200
1804,200,0,43.9,0.0,200
1805,200,0,43.8,0.0,200
1806,200,0,43.8,0.0,200
1807,200,0,43.8,0.0,200
1808,200,0,43.7,0.0,200
1809,200,0,43.7,0.0,200
1810,200,0,43.7,0.0,200
1811,200,0,43.6,0.0,200
1812,200,0,43.6,0.0,200
1813,200,0,43.6,0.0,200
1814,200,0,43.5,0.0,200
1815,200,0,43.5,0.0,200
1816,200,0,43.5,0.0,200
1817,200,0,43.5,0.0,200
1818,200,0,43.4,0.0,200
1819,200,0,43.4,0.0,200
1820,200,0,43.4,0.0,200
1821,200,0,43.3,0.0,200
1822,200,0,43.3,0.0,200
1823,200,0,43.3,0.0,200
1824,200,0,43.2,0.0,200
1825,200,0,43.2,0.0,200
1826,200,0,43.2,0.0,200
1827,200,0,43.1,0.0,200
1828,200,0,43.1,0.0,200
1829,200,0,43.1,0.0,200
1830,200,0,43.1,0.0,200
1831,200,0,43.0,0.0,200
1832,200,0,43.0,0.0,200
1833,200,0,43.0,0.0,200
1834,200,0,42.9,0.0,200
1835,200,0,42.9,0.0,200
1836,200,0,42.9,0.0,200
1837,200,0,42.8,0.0,200
1838,200,0,42.8,0.0,200
1839,200,0,42.8,0.0,200
1840,200,0,42.8,0.0,200
1841,200,0,42.7,0.0,200
1842,200,0,42.7,0.0,200
1843,200,0,42.7,0.0,200
1844,200,0,42.6,0.0,200
1845,200,0,42.6,0.0,200
1846,200,0,42.6,0.0,200
1847,200,0,42.5,0.0,200
1848,200,0,42.5,0.0,200
1849,200,0,42.5,0.0,200
1850,200,0,42.5,0.0,200
1851,200,0,42.4,0.0,200
1852,200,0,42.4,0.0,200
1853,200,0,42.4,0.0,200
1854,200,0,42.3,0.0,200
1855,200,0,42.3,0.0,200
1856,200,0,42.3,0.0,200
1857,200,0,42.3,0.0,200
1858,200,0,42.2,0.0,200
1859,200,0,42.2,0.0,200
1860,200,0,42.2,0.0,200
1861,200,0,42.1,0.0,200
1862,200,0,42.1,0.0,200
1863,200,0,42.1,0.0,200
1864,200,0,42.0,0.0,200
1865,200,0,42.0,0.0,200
1866,200,0,42.0,0.0,200
1867,200,0,42.0,0.0,200
1868,200,0,41.9,0.0,200
1869,200,0,41.9,0.0,200
1870,200,0,41.9,0.0,200
1871,200,0,41.8,0.0,200
1872,200,0,41.8,0.0,200
1873,200,0,41.8,0.0,200
1874,200,0,41.8,0.0,200
1875,200,0,41.7,0.0,188
1876,200,0,41.7,0.0,189
1877,200,0,41.7,0.0,187
1878,200,0,41.6,0.0,189
1879,200,0,41.6,0.0,186
1880,200,0,41.6,0.0,187
1881,200,0,41.5,0.0,186
1882,200,0,41.5,0.0,189
1883,200,0,41.5,0.0,188
1884,200,0,41.4,0.0,189
1885,200,0,41.4,0.0,189
1886,200,0,41.4,0.0,193
1887,200,0,41.4,0.0,185
1888,200,0,41.3,0.0,187
1889,200,0,41.3,0.0,193
1890,200,0,41.3,0.0,190
1891,200,0,41.3,0.0,192
1892,200,0,41.2,0.0,191
1893,200,0,41.2,0.0,190
1894,200,0,41.2,0.0,188
1895,200,0,41.1,0.0,182
1896,200,0,41.1,0.0,185
1897,200,0,41.1,0.0,182
1898,200,0,41.1,0.0,184
1899,200,0,41.0,0.0,185
1900,200,0,41.0,0.0,180
1901,200,0,41.0,0.0,184
1902,200,0,40.9,0.0,177
1903,200,0,40.9,0.0,180
1904,200,0,40.9,0.0,182
1905,200,0,40.9,0.0,177
1906,200,0,40.8,0.0,177
1907,200,0,40.8,0.0,181
1908,200,0,40.8,0.0,178
1909,200,0,40.7,0.0,171
1910,200,0,40.7,0.0,181
1911,200,0,40.7,0.0,179
1912,200,0,40.7,0.0,173
1913,200,0,40.6,0.0,171
1914,200,0,40.6,0.0,176
1915,200,0,40.6,0.0,173
1916,200,0,40.6,0.0,174
1917,200,0,40.5,0.0,178
1918,200,0,40.5,0.0,168
1919,200,0,40.5,0.0,165
1920,200,0,40.4,0.0,161
1921,200,0,40.4,0.0,168
1922,200,0,40.4,0.0,163
1923,200,0,40.4,0.0,166
1924,200,0,40.3,0.0,162
1925,200,0,40.3,0.0,162
1926,200,0,40.3,0.0,155
1927,200,0,40.3,0.0,157
1928,200,0,40.2,0.0,165
1929,200,0,40.2,0.0,168
1930,200,0,40.2,0.0,162
1931,200,0,40.1,0.0,157
1932,200,0,40.1,0.0,151
1933,200,0,40.1,0.0,153
1934,200,0,40.1,0.0,160
1935,200,0,40.0,0.0,157
1936,200,0,40.0,0.0,161
1937,200,0,40.0,0.0,154
1938,200,0,40.0,0.0,153
1939,200,0,39.9,0.0,150
1940,200,0,39.9,0.0,159
1941,200,0,39.9,0.0,144
1942,200,0,39.9,0.0,147
1943,200,0,39.8,0.0,150
1944,200,0,39.8,0.0,157
1945,200,0,39.8,0.0,144
1946,200,0,39.7,0.0,143
1947,200,0,39.7,0.0,149
1948,200,0,39.7,0.0,147
1949,200,0,39.7,0.0,141
1950,200,0,39.6,0.0,152
1951,200,0,39.6,0.0,141
1952,200,0,39.6,0.0,151
1953,200,0,39.6,0.0,140
1954,200,0,39.5,0.0,138
1955,200,0,39.5,0.0,143
1956,200,0,39.5,0.0,134
1957,200,0,39.5,0.0,130
1958,200,0,39.4,0.0,131
1959,200,0,39.4,0.0,124
1960,200,0,39.4,0.0,124
1961,200,0,39.4,0.0,127
1962,200,0,39.3,0.0,124
1963,200,0,39.3,0.0,132
1964,200,0,39.3,0.0,130
1965,200,0,39.3,0.0,123
1966,200,0,39.2,0.0,131
1967,200,0,39.2,0.0,124
1968,200,0,39.2,0.0,126
1969,200,0,39.1,0.0,126
1970,200,0,39.1,0.0,125
1971,200,0,39.1,0.0,128
1972,200,0,39.1,0.0,126
1973,200,0,39.0,0.0,124
1974,200,0,39.0,0.0,123
1975,200,0,39.0,0.0,123
1976,200,0,39.0,0.0,121
1977,200,0,38.9,0.0,113
1978,200,0,38.9,0.0,116
1979,200,0,38.9,0.0,118
1980,200,0,38.9,0.0,104
1981,200,0,38.8,0.0,109
1982,200,0,38.8,0.0,111
1983,200,0,38.8,0.0,108
1984,200,0,38.8,0.0,113
1985,200,0,38.7,0.0,110
1986,200,0,38.7,0.0,107
1987,200,0,38.7,0.0,112
1988,200,0,38.7,0.0,108
1989,200,0,38.6,0.0,111
1990,200,0,38.6,0.0,103
1991,200,0,38.6,0.0,99
1992,200,0,38.6,0.0,101
1993,200,0,38.5,0.0,109
1994,200,0,38.5,0.0,101
1995,200,0,38.5,0.0,109
1996,200,0,38.5,0.0,97
1997,200,0,38.4,0.0,105
1998,200,0,38.4,0.0,94
1999,200,0,38.4,0.0,102
2000,200,0,38.4,0.0,98
