tick,prey_pop,pred_pop,avg_prey_eff,avg_prey_fert,avg_pred_hunt,avg_pred_eff
529,190,10,0.8778,0.5084,0.8584,0.4937
530,190,10,0.8778,0.5084,0.8584,0.4937
531,190,10,0.8778,0.5084,0.8584,0.4937
532,190,10,0.8778,0.5084,0.8584,0.4937
533,190,10,0.8778,0.5084,0.8584,0.4937
534,190,10,0.8778,0.5084,0.8584,0.4937
535,190,10,0.8778,0.5084,0.8584,0.4937
536,190,10,0.8778,0.5084,0.8584,0.4937
537,190,10,0.8778,0.5084,0.8584,0.4937
538,190,10,0.8778,0.5084,0.8584,0.4937
539,190,10,0.8778,0.5084,0.8584,0.4937
540,190,10,0.8778,0.5084,0.8584,0.4937
541,190,10,0.8778,0.5084,0.8584,0.4937
542,190,10,0.8778,0.5084,0.8584,0.4937
543,190,10,0.8778,0.5084,0.8584,0.4937
544,190,10,0.8778,0.5084,0.8584,0.4937
545,190,10,0.8778,0.5084,0.8584,0.4937
546,190,10,0.8778,0.5084,0.8584,0.4937
547,190,10,0.8778,0.5084,0.8584,0.4937
548,190,10,0.8778,0.5084,0.8584,0.4937
549,190,10,0.8778,0.5084,0.8584,0.4937
550,190,10,0.8778,0.5084,0.8584,0.4937
551,190,10,0.8778,0.5084,0.8584,0.4937
552,190,10,0.8778,0.5084,0.8584,0.4937
553,190,10,0.8778,0.5084,0.8584,0.4937
554,190,10,0.8778,0.5084,0.8584,0.4937
555,190,10,0.8778,0.5084,0.8584,0.4937
556,190,10,0.8778,0.5084,0.8584,0.4937
557,190,10,0.8778,0.5084,0.8584,0.4937
558,190,10,0.8778,0.5084,0.8584,0.4937
559,190,10,0.8778,0.5084,0.8584,0.4937
560,190,10,0.8778,0.5084,0.8584,0.4937
561,190,10,0.8778,0.5084,0.8584,0.4937
562,190,10,0.8778,0.5084,0.8584,0.4937
563,190,10,0.8778,0.5084,0.8584,0.4937
564,190,10,0.8778,0.5084,0.8584,0.4937
565,190,10,0.8778,0.5084,0.8584,0.4937
566,190,10,0.8778,0.5084,0.8584,0.4937
567,190,10,0.8778,0.5084,0.8584,0.4937
568,190,10,0.8778,0.5084,0.8584,0.4937
569,190,10,0.8778,0.5084,0.8584,0.4937
570,190,10,0.8778,0.5084,0.8584,0.4937
571,190,10,0.8778,0.5084,0.8584,0.4937
572,190,10,0.8778,0.5084,0.8584,0.4937
573,190,10,0.8778,0.5084,0.8584,0.4937
574,190,10,0.8778,0.5084,0.8584,0.4937
575,190,10,0.8778,0.5084,0.8584,0.4937
576,190,10,0.8778,0.5084,0.8584,0.4937
577,190,10,0.8778,0.5084,0.8584,0.4937
578,190,10,0.8778,0.5084,0.8584,0.4937
579,190,10,0.8778,0.5084,0.8584,0.4937
580,190,10,0.8778,0.5084,0.8584,0.4937
581,190,10,0.8778,0.5084,0.8584,0.4937
582,190,10,0.8778,0.5084,0.8584,0.4937
583,190,10,0.8778,0.5084,0.8584,0.4937
584,190,10,0.8778,0.5084,0.8584,0.4937
585,190,10,0.8778,0.5084,0.8584,0.4937
586,190,10,0.8778,0.5084,0.8584,0.4937
587,190,10,0.8778,0.5084,0.8584,0.4937
588,190,10,0.8778,0.5084,0.8584,0.4937
589,190,10,0.8778,0.5084,0.8584,0.4937
590,190,10,0.8778,0.5084,0.8584,0.4937
591,190,10,0.8778,0.5084,0.8584,0.4937
592,190,10,0.8778,0.5084,0.8584,0.4937
593,190,10,0.8778,0.5084,0.8584,0.4937
594,190,10,0.8778,0.5084,0.8584,0.4937
595,190,10,0.8778,0.5084,0.8584,0.4937
596,190,10,0.8778,0.5084,0.8584,0.4937
597,190,10,0.8778,0.5084,0.8584,0.4937
598,190,10,0.8778,0.5084,0.8584,0.4937
599,190,10,0.8778,0.5084,0.8584,0.4937
600,190,10,0.8778,0.5084,0.8584,0.4937
601,190,10,0.8778,0.5084,0.8584,0.4937
602,190,10,0.8778,0.5084,0.8584,0.4937
603,190,10,0.8778,0.5084,0.8584,0.4937
604,190,10,0.8778,0.5084,0.8584,0.4937
605,190,10,0.8778,0.5084,0.8584,0.4937
606,190,10,0.8778,0.5084,0.8584,0.4937
607,190,10,0.8778,0.5084,0.8584,0.4937
608,190,10,0.8778,0.5084,0.8584,0.4937
609,190,10,0.8778,0.5084,0.8584,0.4937
610,190,10,0.8778,0.5084,0.8584,0.4937
611,190,10,0.8778,0.5084,0.8584,0.4937
612,190,10,0.8778,0.5084,0.8584,0.4937
613,190,10,0.8778,0.5084,0.8584,0.4937
614,190,10,0.8778,0.5084,0.8584,0.4937
615,190,10,0.8778,0.5084,0.8584,0.4937
616,190,10,0.8778,0.5084,0.8584,0.4937
617,190,10,0.8778,0.5084,0.8584,0.4937
618,190,10,0.8778,0.5084,0.8584,0.4937
619,190,10,0.8778,0.5084,0.8584,0.4937
620,190,10,0.8778,0.5084,0.8584,0.4937
621,190,10,0.8778,0.5084,0.8584,0.4937
622,190,10,0.8778,0.5084,0.8584,0.4937
623,190,10,0.8778,0.5084,0.8584,0.4937
624,190,10,0.8778,0.5084,0.8584,0.4937
625,190,10,0.8778,0.5084,0.8584,0.4937
626,190,10,0.8778,0.5084,0.8584,0.4937
627,190,10,0.8778,0.5084,0.8584,0.4937
628,190,10,0.8778,0.5084,0.8584,0.4937
629,190,10,0.8778,0.5084,0.8584,0.4937
630,190,10,0.8778,0.5084,0.8584,0.4937
631,190,10,0.8778,0.5084,0.8584,0.4937
632,190,10,0.8778,0.5084,0.8584,0.4937
633,190,10,0.8778,0.5084,0.8584,0.4937
634,190,10,0.8778,0.5084,0.8584,0.4937
635,190,10,0.8778,0.5084,0.8584,0.4937
636,190,10,0.8778,0.5084,0.8584,0.4937
637,190,10,0.8778,0.5084,0.8584,0.4937
638,190,10,0.8778,0.5084,0.8584,0.4937
639,190,10,0.8778,0.5084,0.8584,0.4937
640,190,10,0.8778,0.5084,0.8584,0.4937
641,190,10,0.8778,0.5084,0.8584,0.4937
642,190,10,0.8778,0.5084,0.8584,0.4937
643,190,10,0.8778,0.5084,0.8584,0.4937
644,190,10,0.8778,0.5084,0.8584,0.4937
645,190,10,0.8778,0.5084,0.8584,0.4937
646,190,10,0.8778,0.5084,0.8584,0.4937
647,190,10,0.8778,0.5084,0.8584,0.4937
648,190,10,0.8778,0.5084,0.8584,0.4937
649,190,10,0.8778,0.5084,0.8584,0.4937
650,190,10,0.8778,0.5084,0.8584,0.4937
651,190,10,0.8778,0.5084,0.8584,0.4937
652,190,10,0.8778,0.5084,0.8584,0.4937
653,190,10,0.8778,0.5084,0.8584,0.4937
654,190,10,0.8778,0.5084,0.8584,0.4937
655,190,10,0.8778,0.5084,0.8584,0.4937
656,190,10,0.8778,0.5084,0.8584,0.4937
657,190,10,0.8778,0.5084,0.8584,0.4937
658,190,10,0.8778,0.5084,0.8584,0.4937
659,190,10,0.8778,0.5084,0.8584,0.4937
660,190,10,0.8778,0.5084,0.8584,0.4937
661,190,10,0.8778,0.5084,0.8584,0.4937
662,190,10,0.8778,0.5084,0.8584,0.4937
663,190,10,0.8778,0.5084,0.8584,0.4937
664,190,10,0.8778,0.5084,0.8584,0.4937
665,190,10,0.8778,0.5084,0.8584,0.4937
666,190,10,0.8778,0.5084,0.8584,0.4937
667,190,10,0.8778,0.5084,0.8584,0.4937
668,190,10,0.8778,0.5084,0.8584,0.4937
669,190,10,0.8778,0.5084,0.8584,0.4937
670,190,10,0.8778,0.5084,0.8584,0.4937
671,190,10,0.8778,0.5084,0.8584,0.4937
672,190,10,0.8778,0.5084,0.8584,0.4937
673,190,10,0.8778,0.5084,0.8584,0.4937
674,190,10,0.8778,0.5084,0.8584,0.4937
675,190,10,0.8778,0.5084,0.8584,0.4937
676,190,10,0.8778,0.5084,0.8584,0.4937
677,190,10,0.8778,0.5084,0.8584,0.4937
678,190,10,0.8778,0.5084,0.8584,0.4937
679,190,10,0.8778,0.5084,0.8584,0.4937
680,190,10,0.8778,0.5084,0.8584,0.4937
681,190,10,0.8778,0.5084,0.8584,0.4937
682,190,10,0.8778,0.5084,0.8584,0.4937
683,190,10,0.8778,0.5084,0.8584,0.4937
684,190,10,0.8778,0.5084,0.8584,0.4937
685,190,10,0.8778,0.5084,0.8584,0.4937
686,190,10,0.8778,0.5084,0.8584,0.4937
687,190,10,0.8778,0.5084,0.8584,0.4937
688,190,10,0.8778,0.5084,0.8584,0.4937
689,190,10,0.8778,0.5084,0.8584,0.4937
690,190,10,0.8778,0.5084,0.8584,0.4937
691,190,10,0.8778,0.5084,0.8584,0.4937
692,190,10,0.8778,0.5084,0.8584,0.4937
693,190,10,0.8778,0.5084,0.8584,0.4937
694,190,10,0.8778,0.5084,0.8584,0.4937
695,190,10,0.8778,0.5084,0.8584,0.4937
696,190,10,0.8778,0.5084,0.8584,0.4937
697,190,10,0.8778,0.5084,0.8584,0.4937
698,190,10,0.8778,0.5084,0.8584,0.4937
699,190,10,0.8778,0.5084,0.8584,0.4937
700,190,10,0.8778,0.5084,0.8584,0.4937
701,190,10,0.8778,0.5084,0.8584,0.4937
702,190,10,0.8778,0.5084,0.8584,0.4937
703,190,10,0.8778,0.5084,0.8584,0.4937
704,190,10,0.8778,0.5084,0.8584,0.4937
705,190,10,0.8778,0.5084,0.8584,0.4937
706,190,10,0.8778,0.5084,0.8584,0.4937
707,190,10,0.8778,0.5084,0.8584,0.4937
708,190,10,0.8778,0.5084,0.8584,0.4937
709,190,10,0.8778,0.5084,0.8584,0.4937
710,190,10,0.8778,0.5084,0.8584,0.4937
711,190,10,0.8778,0.5084,0.8584,0.4937
712,190,10,0.8778,0.5084,0.8584,0.4937
713,190,10,0.8778,0.5084,0.8584,0.4937
714,190,10,0.8778,0.5084,0.8584,0.4937
715,190,10,0.8778,0.5084,0.8584,0.4937
716,190,10,0.8778,0.5084,0.8584,0.4937
717,190,10,0.8778,0.5084,0.8584,0.4937
718,190,10,0.8778,0.5084,0.8584,0.4937
719,190,10,0.8778,0.5084,0.8584,0.4937
720,190,10,0.8778,0.5084,0.8584,0.4937
721,190,10,0.8778,0.5084,0.8584,0.4937
722,190,10,0.8778,0.5084,0.8584,0.4937
723,190,10,0.8778,0.5084,0.8584,0.4937
724,190,10,0.8778,0.5084,0.8584,0.4937
725,190,10,0.8778,0.5084,0.8584,0.4937
726,190,10,0.8778,0.5084,0.8584,0.4937
727,190,10,0.8778,0.5084,0.8584,0.4937
728,190,10,0.8778,0.5084,0.8584,0.4937
729,190,10,0.8778,0.5084,0.8584,0.4937
730,190,10,0.8778,0.5084,0.8584,0.4937
731,190,10,0.8778,0.5084,0.8584,0.4937
732,190,10,0.8778,0.5084,0.8584,0.4937
733,190,10,0.8778,0.5084,0.8584,0.4937
734,190,10,0.8778,0.5084,0.8584,0.4937
735,190,10,0.8778,0.5084,0.8584,0.4937
736,190,10,0.8778,0.5084,0.8584,0.4937
737,190,10,0.8778,0.5084,0.8584,0.4937
738,190,10,0.8778,0.5084,0.8584,0.4937
739,190,10,0.8778,0.5084,0.8584,0.4937
740,190,10,0.8778,0.5084,0.8584,0.4937
741,190,10,0.8778,0.5084,0.8584,0.4937
742,190,10,0.8778,0.5084,0.8584,0.4937
743,190,10,0.8778,0.5084,0.8584,0.4937
744,190,10,0.8778,0.5084,0.8584,0.4937
745,190,10,0.8778,0.5084,0.8584,0.4937
746,190,10,0.8778,0.5084,0.8584,0.4937
747,190,10,0.8778,0.5084,0.8584,0.4937
748,190,10,0.8778,0.5084,0.8584,0.4937
749,190,10,0.8778,0.5084,0.8584,0.4937
750,190,10,0.8778,0.5084,0.8584,0.4937
751,190,10,0.8778,0.5084,0.8584,0.4937
752,190,10,0.8778,0.5084,0.8584,0.4937
753,190,10,0.8778,0.5084,0.8584,0.4937
754,190,10,0.8778,0.5084,0.8584,0.4937
755,190,10,0.8778,0.5084,0.8584,0.4937
756,190,10,0.8778,0.5084,0.8584,0.4937
757,190,10,0.8778,0.5084,0.8584,0.4937
758,190,10,0.8778,0.5084,0.8584,0.4937
759,190,10,0.8778,0.5084,0.8584,0.4937
760,190,10,0.8778,0.5084,0.8584,0.4937
761,190,10,0.8778,0.5084,0.8584,0.4937
762,190,10,0.8778,0.5084,0.8584,0.4937
763,190,10,0.8778,0.5084,0.8584,0.4937
764,190,10,0.8778,0.5084,0.8584,0.4937
765,190,10,0.8778,0.5084,0.8584,0.4937
766,190,10,0.8778,0.5084,0.8584,0.4937
767,190,10,0.8778,0.5084,0.8584,0.4937
768,190,10,0.8778,0.5084,0.8584,0.4937
769,190,10,0.8778,0.5084,0.8584,0.4937
770,190,10,0.8778,0.5084,0.8584,0.4937
771,190,10,0.8778,0.5084,0.8584,0.4937
772,190,10,0.8778,0.5084,0.8584,0.4937
773,190,10,0.8778,0.5084,0.8584,0.4937
774,190,10,0.8778,0.5084,0.8584,0.4937
775,190,10,0.8778,0.5084,0.8584,0.4937
776,190,10,0.8778,0.5084,0.8584,0.4937
777,190,10,0.8778,0.5084,0.8584,0.4937
778,190,10,0.8778,0.5084,0.8584,0.4937
779,190,10,0.8778,0.5084,0.8584,0.4937
780,190,10,0.8778,0.5084,0.8584,0.4937
781,190,10,0.8778,0.5084,0.8584,0.4937
782,190,10,0.8778,0.5084,0.8584,0.4937
783,190,10,0.8778,0.5084,0.8584,0.4937
784,190,10,0.8778,0.5084,0.8584,0.4937
785,190,10,0.8778,0.5084,0.8584,0.4937
786,190,10,0.8778,0.5084,0.8584,0.4937
787,190,10,0.8778,0.5084,0.8584,0.4937
788,190,10,0.8778,0.5084,0.8584,0.4937
789,190,10,0.8778,0.5084,0.8584,0.4937
790,190,10,0.8778,0.5084,0.8584,0.4937
791,190,10,0.8778,0.5084,0.8584,0.4937
792,190,10,0.8778,0.5084,0.8584,0.4937
793,190,10,0.8778,0.5084,0.8584,0.4937
794,190,10,0.8778,0.5084,0.8584,0.4937
795,190,10,0.8778,0.5084,0.8584,0.4937
796,190,10,0.8778,0.5084,0.8584,0.4937
797,190,10,0.8778,0.5084,0.8584,0.4937
798,190,10,0.8778,0.5084,0.8584,0.4937
799,190,10,0.8778,0.5084,0.8584,0.4937
800,190,10,0.8778,0.5084,0.8584,0.4937
801,190,10,0.8778,0.5084,0.8584,0.4937
802,190,10,0.8778,0.5084,0.8584,0.4937
803,190,10,0.8778,0.5084,0.8584,0.4937
804,190,10,0.8778,0.5084,0.8584,0.4937
805,190,10,0.8778,0.5084,0.8584,0.4937
806,190,10,0.8778,0.5084,0.8584,0.4937
807,190,10,0.8778,0.5084,0.8584,0.4937
808,190,10,0.8778,0.5084,0.8584,0.4937
809,190,10,0.8778,0.5084,0.8584,0.4937
810,190,10,0.8778,0.5084,0.8584,0.4937
811,190,10,0.8778,0.5084,0.8584,0.4937
812,190,10,0.8778,0.5084,0.8584,0.4937
813,190,10,0.8778,0.5084,0.8584,0.4937
814,190,10,0.8778,0.5084,0.8584,0.4937
815,190,10,0.8778,0.5084,0.8584,0.4937
816,190,10,0.8778,0.5084,0.8584,0.4937
817,190,10,0.8778,0.5084,0.8584,0.4937
818,190,10,0.8778,0.5084,0.8584,0.4937
819,190,10,0.8778,0.5084,0.8584,0.4937
820,190,10,0.8778,0.5084,0.8584,0.4937
821,190,10,0.8778,0.5084,0.8584,0.4937
822,190,10,0.8778,0.5084,0.8584,0.4937
823,190,10,0.8778,0.5084,0.8584,0.4937
824,190,10,0.8778,0.5084,0.8584,0.4937
825,190,10,0.8778,0.5084,0.8584,0.4937
826,190,10,0.8778,0.5084,0.8584,0.4937
827,190,10,0.8778,0.5084,0.8584,0.4937
828,190,10,0.8778,0.5084,0.8584,0.4937
829,190,10,0.8778,0.5084,0.8584,0.4937
830,190,10,0.8778,0.5084,0.8584,0.4937
831,190,10,0.8778,0.5084,0.8584,0.4937
832,190,10,0.8778,0.5084,0.8584,0.4937
833,190,10,0.8778,0.5084,0.8584,0.4937
834,190,10,0.8778,0.5084,0.8584,0.4937
835,190,10,0.8778,0.5084,0.8584,0.4937
836,190,10,0.8778,0.5084,0.8584,0.4937
837,190,10,0.8778,0.5084,0.8584,0.4937
838,190,10,0.8778,0.5084,0.8584,0.4937
839,190,10,0.8778,0.5084,0.8584,0.4937
840,190,10,0.8778,0.5084,0.8584,0.4937
841,190,10,0.8778,0.5084,0.8584,0.4937
842,190,10,0.8778,0.5084,0.8584,0.4937
843,190,10,0.8778,0.5084,0.8584,0.4937
844,190,10,0.8778,0.5084,0.8584,0.4937
845,190,10,0.8778,0.5084,0.8584,0.4937
846,190,10,0.8778,0.5084,0.8584,0.4937
847,190,10,0.8778,0.5084,0.8584,0.4937
848,190,10,0.8778,0.5084,0.8584,0.4937
849,190,10,0.8778,0.5084,0.8584,0.4937
850,190,10,0.8778,0.5084,0.8584,0.4937
851,190,10,0.8778,0.5084,0.8584,0.4937
852,190,10,0.8778,0.5084,0.8584,0.4937
853,190,10,0.8778,0.5084,0.8584,0.4937
854,190,10,0.8778,0.5084,0.8584,0.4937
855,190,10,0.8778,0.5084,0.8584,0.4937
856,190,10,0.8778,0.5084,0.8584,0.4937
857,190,10,0.8778,0.5084,0.8584,0.4937
858,190,10,0.8778,0.5084,0.8584,0.4937
859,190,10,0.8778,0.5084,0.8584,0.4937
860,190,10,0.8778,0.5084,0.8584,0.4937
861,190,10,0.8778,0.5084,0.8584,0.4937
862,190,10,0.8778,0.5084,0.8584,0.4937
863,190,10,0.8778,0.5084,0.8584,0.4937
864,190,10,0.8778,0.5084,0.8584,0.4937
865,190,10,0.8778,0.5084,0.8584,0.4937
866,190,10,0.8778,0.5084,0.8584,0.4937
867,190,10,0.8778,0.5084,0.8584,0.4937
868,190,10,0.8778,0.5084,0.8584,0.4937
869,190,10,0.8778,0.5084,0.8584,0.4937
870,190,10,0.8778,0.5084,0.8584,0.4937
871,190,10,0.8778,0.5084,0.8584,0.4937
872,190,10,0.8778,0.5084,0.8584,0.4937
873,190,10,0.8778,0.5084,0.8584,0.4937
874,190,10,0.8778,0.5084,0.8584,0.4937
875,190,10,0.8778,0.5084,0.8584,0.4937
876,190,10,0.8778,0.5084,0.8584,0.4937
877,190,10,0.8778,0.5084,0.8584,0.4937
878,190,10,0.8778,0.5084,0.8584,0.4937
879,190,10,0.8778,0.5084,0.8584,0.4937
880,190,10,0.8778,0.5084,0.8584,0.4937
881,190,10,0.8778,0.5084,0.8584,0.4937
882,190,10,0.8778,0.5084,0.8584,0.4937
883,190,10,0.8778,0.5084,0.8584,0.4937
884,190,10,0.8778,0.5084,0.8584,0.4937
885,190,10,0.8778,0.5084,0.8584,0.4937
886,190,10,0.8778,0.5084,0.8584,0.4937
887,190,10,0.8778,0.5084,0.8584,0.4937
888,190,10,0.8778,0.5084,0.8584,0.4937
889,190,10,0.8778,0.5084,0.8584,0.4937
890,190,10,0.8778,0.5084,0.8584,0.4937
891,190,10,0.8778,0.5084,0.8584,0.4937
892,190,10,0.8778,0.5084,0.8584,0.4937
893,190,10,0.8778,0.5084,0.8584,0.4937
894,190,10,0.8778,0.5084,0.8584,0.4937
895,190,10,0.8778,0.5084,0.8584,0.4937
896,190,10,0.8778,0.5084,0.8584,0.4937
897,190,10,0.8778,0.5084,0.8584,0.4937
898,190,10,0.8778,0.5084,0.8584,0.4937
899,190,10,0.8778,0.5084,0.8584,0.4937
900,190,10,0.8778,0.5084,0.8584,0.4937
901,190,10,0.8778,0.5084,0.8584,0.4937
902,190,10,0.8778,0.5084,0.8584,0.4937
903,190,10,0.8778,0.5084,0.8584,0.4937
904,190,10,0.8778,0.5084,0.8584,0.4937
905,190,10,0.8778,0.5084,0.8584,0.4937
906,190,10,0.8778,0.5084,0.8584,0.4937
907,190,10,0.8778,0.5084,0.8584,0.4937
908,190,10,0.8778,0.5084,0.8584,0.4937
909,190,10,0.8778,0.5084,0.8584,0.4937
910,190,10,0.8778,0.5084,0.8584,0.4937
911,190,10,0.8778,0.5084,0.8584,0.4937
912,190,10,0.8778,0.5084,0.8584,0.4937
913,190,10,0.8778,0.5084,0.8584,0.4937
914,190,10,0.8778,0.5084,0.8584,0.4937
915,190,10,0.8778,0.5084,0.8584,0.4937
916,190,10,0.8778,0.5084,0.8584,0.4937
917,190,10,0.8778,0.5084,0.8584,0.4937
918,190,10,0.8778,0.5084,0.8584,0.4937
919,190,10,0.8778,0.5084,0.8584,0.4937
920,190,10,0.8778,0.5084,0.8584,0.4937
921,190,10,0.8778,0.5084,0.8584,0.4937
922,190,10,0.8778,0.5084,0.8584,0.4937
923,190,10,0.8778,0.5084,0.8584,0.4937
924,190,10,0.8778,0.5084,0.8584,0.4937
925,190,10,0.8778,0.5084,0.8584,0.4937
926,190,10,0.8778,0.5084,0.8584,0.4937
927,190,10,0.8778,0.5084,0.8584,0.4937
928,190,10,0.8778,0.5084,0.8584,0.4937
929,190,10,0.8778,0.5084,0.8584,0.4937
930,190,10,0.8778,0.5084,0.8584,0.4937
931,190,10,0.8778,0.5084,0.8584,0.4937
932,190,10,0.8778,0.5084,0.8584,0.4937
933,190,10,0.8778,0.5084,0.8584,0.4937
934,190,10,0.8778,0.5084,0.8584,0.4937
935,190,10,0.8778,0.5084,0.8584,0.4937
936,190,10,0.8778,0.5084,0.8584,0.4937
937,190,10,0.8778,0.5084,0.8584,0.4937
938,190,10,0.8778,0.5084,0.8584,0.4937
939,190,10,0.8778,0.5084,0.8584,0.4937
940,190,10,0.8778,0.5084,0.8584,0.4937
941,190,10,0.8778,0.5084,0.8584,0.4937
942,190,10,0.8778,0.5084,0.8584,0.4937
943,190,10,0.8778,0.5084,0.8584,0.4937
944,190,10,0.8778,0.5084,0.8584,0.4937
945,190,10,0.8778,0.5084,0.8584,0.4937
946,190,10,0.8778,0.5084,0.8584,0.4937
947,190,10,0.8778,0.5084,0.8584,0.4937
948,190,10,0.8778,0.5084,0.8584,0.4937
949,190,10,0.8778,0.5084,0.8584,0.4937
950,190,10,0.8778,0.5084,0.8584,0.4937
951,190,10,0.8778,0.5084,0.8584,0.4937
952,190,10,0.8778,0.5084,0.8584,0.4937
953,190,10,0.8778,0.5084,0.8584,0.4937
954,190,10,0.8778,0.5084,0.8584,0.4937
955,190,10,0.8778,0.5084,0.8584,0.4937
956,190,10,0.8778,0.5084,0.8584,0.4937
957,190,10,0.8778,0.5084,0.8584,0.4937
958,190,10,0.8778,0.5084,0.8584,0.4937
959,190,10,0.8778,0.5084,0.8584,0.4937
960,190,10,0.8778,0.5084,0.8584,0.4937
961,190,10,0.8778,0.5084,0.8584,0.4937
962,190,10,0.8778,0.5084,0.8584,0.4937
963,190,10,0.8778,0.5084,0.8584,0.4937
964,190,10,0.8778,0.5084,0.8584,0.4937
965,190,10,0.8778,0.5084,0.8584,0.4937
966,190,10,0.8778,0.5084,0.8584,0.4937
967,190,10,0.8778,0.5084,0.8584,0.4937
968,190,10,0.8778,0.5084,0.8584,0.4937
969,190,10,0.8778,0.5084,0.8584,0.4937
970,190,10,0.8778,0.5084,0.8584,0.4937
971,190,10,0.8778,0.5084,0.8584,0.4937
972,190,10,0.8778,0.5084,0.8584,0.4937
973,190,10,0.8778,0.5084,0.8584,0.4937
974,190,10,0.8778,0.5084,0.8584,0.4937
975,190,10,0.8778,0.5084,0.8584,0.4937
976,190,10,0.8778,0.5084,0.8584,0.4937
977,190,10,0.8778,0.5084,0.8584,0.4937
978,190,10,0.8778,0.5084,0.8584,0.4937
979,190,10,0.8778,0.5084,0.8584,0.4937
980,190,10,0.8778,0.5084,0.8584,0.4937
981,190,10,0.8778,0.5084,0.8584,0.4937
982,190,10,0.8778,0.5084,0.8584,0.4937
983,190,10,0.8778,0.5084,0.8584,0.4937
984,190,10,0.8778,0.5084,0.8584,0.4937
985,190,10,0.8778,0.5084,0.8584,0.4937
986,190,10,0.8778,0.5084,0.8584,0.4937
987,190,10,0.8778,0.5084,0.8584,0.4937
988,190,10,0.8778,0.5084,0.8584,0.4937
989,190,10,0.8778,0.5084,0.8584,0.4937
990,190,10,0.8778,0.5084,0.8584,0.4937
991,190,10,0.8778,0.5084,0.8584,0.4937
992,190,10,0.8778,0.5084,0.8584,0.4937
993,190,10,0.8778,0.5084,0.8584,0.4937
994,190,10,0.8778,0.5084,0.8584,0.4937
995,190,10,0.8778,0.5084,0.8584,0.4937
996,190,10,0.8778,0.5084,0.8584,0.4937
997,190,10,0.8778,0.5084,0.8584,0.4937
998,190,10,0.8778,0.5084,0.8584,0.4937
999,190,10,0.8778,0.5084,0.8584,0.4937
1000,190,10,0.8778,0.5084,0.8584,0.4937
1001,190,10,0.8778,0.5084,0.8584,0.4937
1002,190,10,0.8778,0.5084,0.8584,0.4937
1003,190,10,0.8778,0.5084,0.8584,0.4937
1004,190,10,0.8778,0.5084,0.8584,0.4937
1005,190,10,0.8778,0.5084,0.8584,0.4937
1006,190,10,0.8778,0.5084,0.8584,0.4937
1007,190,10,0.8778,0.5084,0.8584,0.4937
1008,190,10,0.8778,0.5084,0.8584,0.4937
1009,190,10,0.8778,0.5084,0.8584,0.4937
1010,190,10,0.8778,0.5084,0.8584,0.4937
1011,190,10,0.8778,0.5084,0.8584,0.4937
1012,190,10,0.8778,0.5084,0.8584,0.4937
1013,190,10,0.8778,0.5084,0.8584,0.4937
1014,190,10,0.8778,0.5084,0.8584,0.4937
1015,190,10,0.8778,0.5084,0.8584,0.4937
1016,190,10,0.8778,0.5084,0.8584,0.4937
1017,190,10,0.8778,0.5084,0.8584,0.4937
1018,190,10,0.8778,0.5084,0.8584,0.4937
1019,190,10,0.8778,0.5084,0.8584,0.4937
1020,190,10,0.8778,0.5084,0.8584,0.4937
1021,190,10,0.8778,0.5084,0.8584,0.4937
1022,190,10,0.8778,0.5084,0.8584,0.4937
1023,190,10,0.8778,0.5084,0.8584,0.4937
1024,190,10,0.8778,0.5084,0.8584,0.4937
1025,190,10,0.8778,0.5084,0.8584,0.4937
1026,190,10,0.8778,0.5084,0.8584,0.4937
1027,190,10,0.8778,0.5084,0.8584,0.4937
1028,190,10,0.8778,0.5084,0.8584,0.4937
1029,190,10,0.8778,0.5084,0.8584,0.4937
1030,190,10,0.8778,0.5084,0.8584,0.4937
1031,190,10,0.8778,0.5084,0.8584,0.4937
1032,190,10,0.8778,0.5084,0.8584,0.4937
1033,190,10,0.8778,0.5084,0.8584,0.4937
1034,190,10,0.8778,0.5084,0.8584,0.4937
1035,190,10,0.8778,0.5084,0.8584,0.4937
1036,190,10,0.8778,0.5084,0.8584,0.4937
1037,190,10,0.8778,0.5084,0.8584,0.4937
1038,190,10,0.8778,0.5084,0.8584,0.4937
1039,190,10,0.8778,0.5084,0.8584,0.4937
1040,190,10,0.8778,0.5084,0.8584,0.4937
1041,190,10,0.8778,0.5084,0.8584,0.4937
1042,190,10,0.8778,0.5084,0.8584,0.4937
1043,190,10,0.8778,0.5084,0.8584,0.4937
1044,190,10,0.8778,0.5084,0.8584,0.4937
1045,190,10,0.8778,0.5084,0.8584,0.4937
1046,190,10,0.8778,0.5084,0.8584,0.4937
1047,190,10,0.8778,0.5084,0.8584,0.4937
1048,190,10,0.8778,0.5084,0.8584,0.4937
1049,190,10,0.8778,0.5084,0.8584,0.4937
1050,190,10,0.8778,0.5084,0.8584,0.4937
1051,190,10,0.8778,0.5084,0.8584,0.4937
1052,190,10,0.8778,0.5084,0.8584,0.4937
1053,190,10,0.8778,0.5084,0.8584,0.4937
1054,190,10,0.8778,0.5084,0.8584,0.4937
1055,190,10,0.8778,0.5084,0.8584,0.4937
1056,190,10,0.8778,0.5084,0.8584,0.4937
1057,190,10,0.8778,0.5084,0.8584,0.4937
1058,190,10,0.8778,0.5084,0.8584,0.4937
1059,190,10,0.8778,0.5084,0.8584,0.4937
1060,190,10,0.8778,0.5084,0.8584,0.4937
1061,190,10,0.8778,0.5084,0.8584,0.4937
1062,190,10,0.8778,0.5084,0.8584,0.4937
