tick,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
395,19,22,356.9891520870988,379.1315364011482
396,19,22,356.62105318908255,377.78666890307005
397,19,22,357.80999170145196,379.7228245860292
398,19,22,356.2869970673533,377.3337408490043
399,19,22,354.7577086516029,377.4401033525261
400,19,22,354.2595644403291,378.29354044546477
401,19,22,357.8951251858697,378.0217014358758
402,19,22,356.8592933265169,379.04197148279724
403,19,22,357.4521572083145,378.24498586263127
404,18,22,357.3108411360887,378.8887721696479
405,18,22,357.7353852688545,379.7347549472838
406,18,22,359.83560583749806,379.3916919082278
407,18,22,357.8050064020987,379.5417319488355
408,18,22,356.50296742811867,379.9273236554844
409,18,22,357.91767627755655,380.6588022174161
410,18,22,355.9230738634883,380.1634588645059
411,18,22,355.79406870213614,378.24049156010216
412,18,22,355.63534577726404,380.1039897415158
413,18,22,354.1217994737043,379.23155852684545
414,18,22,353.82015245409855,379.95855231212994
415,18,22,353.68198683544006,378.5804137770991
416,18,22,354.600762734612,379.0757768114671
417,18,22,352.357571047233,378.8953670141828
418,18,22,355.01888247630336,378.7794921108312
419,18,22,354.65564246308855,377.0649363914386
420,18,22,356.28805201552126,379.5826155582912
421,18,22,355.66732447696216,379.8138517140503
422,18,22,356.0844147069504,380.3433426258971
423,18,22,354.38215419322233,379.62741559863474
424,18,22,355.52822947637156,380.1661696947597
425,18,22,355.2083957298281,379.5889028447103
426,18,22,354.43762001202106,378.6867966576629
427,18,22,351.5303845168788,378.13993613668805
428,18,22,352.532948417881,379.1298851703955
429,18,22,353.0258484224855,380.60805639003996
430,18,22,352.75880785125617,378.58660172102583
431,18,22,352.65986961833744,379.51219734872035
432,18,22,351.6696242205237,379.585328704637
433,18,22,352.6538878515788,379.9049464251306
434,18,22,352.98240555149806,379.9549929638297
435,18,22,354.55603110393844,376.5627508000231
436,18,22,353.4424840968613,378.72359436642745
437,18,22,352.940183295563,379.60495526982214
438,18,22,354.02247452325184,377.6512498587009
439,17,22,353.42026777300293,376.2646804029005
440,17,22,351.3285382681243,377.5950076697222
441,17,22,351.08566989315676,378.6824301967494
442,17,22,352.33394271118146,377.6739977312836
443,17,22,351.50620003988075,378.14253742836536
444,17,22,353.95346799402756,377.0437985115923
445,17,22,353.57496658373304,379.07810636659053
446,17,22,353.22993922324986,378.0848215532956
447,17,22,352.39596105907833,376.9641594243892
448,17,22,351.3294722484038,377.87561203745315
449,17,22,349.22644656171724,377.4499609754928
450,17,22,351.2280095785685,377.2192082456722
451,17,22,355.043969496571,379.0661839360903
452,17,22,353.497848532563,377.6460755601672
453,17,22,352.1222240277765,377.6146733684491
454,17,22,355.1252524067276,374.0773852003123
455,17,22,352.3780709619068,376.28171371089405
456,17,22,352.478682279128,375.68595531925234
457,17,22,351.2448260716238,377.1400926115756
458,17,22,351.88623521985517,376.66572232919333
459,17,22,351.16944737024517,379.1614945056667
460,17,22,351.1597524745989,376.3076556122923
461,17,22,350.46933819860254,377.42570030284236
462,17,22,352.9656544256256,377.55869836659247
463,17,22,353.50290599759614,377.7545942599279
464,17,22,353.0497803840425,376.9563208161939
