tick,old_money,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
1151,3,25,10,554.7999780074866,255.5590929912031
1152,3,25,9,544.4065878990069,255.93856535689014
1153,3,25,8,552.2417733668686,254.44595220412137
1154,3,25,6,539.3852346223741,253.11326428390018
1155,2,25,6,529.31463708741,252.41609577907823
1156,3,25,8,537.9660840627619,254.01641832174727
1157,4,25,8,526.4067502623624,253.16833518002034
1158,4,25,8,514.6043713110988,253.69164906753494
1159,3,25,9,522.0650433689204,254.39151823666015
1160,2,24,11,528.3423357475742,254.19390424303916
1161,3,25,11,554.4634280963284,255.92035360556417
1162,2,24,11,560.9668994121824,255.72932671379732
1163,3,25,10,567.8080107166679,254.9771722346301
1164,3,25,10,554.9786416119966,254.48239091393103
1165,4,25,10,542.9368406472499,255.30033907268128
1166,1,25,11,549.1647549081688,255.1974686514561
1167,3,25,11,553.736450913425,253.77891068099947
1168,4,25,8,542.1903688049001,252.3649725135011
1169,4,24,9,530.9031593670543,253.51325372946786
1170,4,25,10,538.369226822678,252.3715568234119
1171,3,25,9,528.1498209153037,253.46464275782492
1172,2,25,11,534.1591904978618,252.8514793852952
1173,1,24,11,523.5170172735948,255.3148721092996
1174,3,25,10,566.6140390928235,252.09098461900433
1175,3,25,10,553.187810558955,251.98801641692205
1176,3,25,9,541.0660346394211,252.23252699693404
1177,3,24,9,548.7185415688219,251.67599512054866
1178,3,24,10,551.6799341142732,251.13092468666954
1179,3,25,11,558.0605226526715,250.62380418573122
1180,3,25,10,546.2794957028811,250.72727912692918
1181,3,25,10,550.7655753991919,250.97119427432534
1182,2,25,11,539.1346785815679,251.7657935783393
1183,1,24,11,526.7679534711407,252.1398536575094
1184,2,23,11,514.6832897177569,252.6843087078237
1185,2,23,10,521.8744971362588,251.86548104651882
1186,2,24,10,526.3848354489995,252.6595117132915
1187,3,25,9,534.2776608402531,250.93489756174102
1188,3,24,8,520.9724250035015,250.69228801819128
1189,3,24,7,525.972902121731,249.11451946614332
1190,2,25,7,553.3439484360466,250.88033004321528
1191,1,25,9,560.5524969691127,251.47689966657376
1192,2,25,9,566.0781268261819,251.87243946692152
1193,2,25,9,554.460704104922,250.73171031210725
1194,1,25,9,542.6093838757092,250.10199949499685
1195,2,25,8,533.5302209858926,249.3552158949736
1196,2,25,7,521.6573794847228,250.380088971792
1197,3,25,8,510.0581032046713,248.62100433170644
1198,3,25,8,517.2263124367001,250.41924740206076
1199,3,25,8,505.71242684928086,249.3730011204697
1200,3,24,9,511.9645299897109,250.8333296759626
1201,3,25,9,518.5563433641709,250.5839745974443
1202,3,25,8,523.479450254509,248.82513539392636
1203,3,24,10,547.7737360661982,250.45957092185117
1204,2,25,11,553.972545886537,248.1083504181624
1205,2,25,10,542.5110089154842,249.59283796697272
1206,3,25,9,548.3148447652555,248.47775834706857
1207,2,25,7,553.967725797435,247.31011370967707
1208,3,25,8,541.9730669269818,245.83819499842036
1209,3,25,9,531.7573595535001,249.02906446688297
1210,3,25,11,538.2780328371182,249.9413903745064
1211,3,25,10,527.130140266616,249.04016610802066
1212,3,25,10,534.241707051366,248.59862990673156
1213,3,25,10,541.1702046231127,248.8890534165786
1214,3,25,9,547.4197934396763,248.15335042779998
1215,2,25,8,551.5066938439049,246.44014657059023
1216,1,25,10,540.9832524344339,249.23948729530127
1217,2,25,9,547.2049214549926,247.02817999725383
1218,1,25,9,534.7642109531618,247.1066701133606
1219,2,23,10,518.6158608749364,246.09045671270997
1220,1,24,9,522.3508352544007,244.3491775726399
1221,2,24,9,529.4842292423011,244.9320349695713
1222,3,25,10,571.9328360644321,245.21215991120212
1223,2,25,9,560.3325602791089,245.17154687427467
1224,2,25,9,548.504820588289,245.38196836029576
1225,2,24,9,537.4556538686887,247.85450632402012
1226,1,25,9,544.1664426206413,249.3848668974588
1227,2,24,9,529.7017995035435,249.01654233263957
1228,2,25,10,554.0815246925492,250.7735294420734
1229,2,25,10,542.3514022004192,248.86911937700285
1230,3,25,9,531.8987590911016,250.5794894612579
1231,3,25,9,519.6926130270915,249.15856710130853
1232,2,25,9,509.27658842691676,249.52434379708058
1233,3,25,9,499.10702914112176,251.24726913859115
1234,2,24,10,485.17826904673166,250.01660049545578
1235,2,23,10,473.08356718609014,251.58680204484028
1236,3,25,10,498.7781427900628,250.18348279334964
1237,2,25,8,507.32757292224943,251.02831890188182
1238,2,25,10,515.1553436015073,251.30506292340806
1239,2,25,9,523.2789955718747,252.84535684565057
1240,2,25,9,548.190877866505,251.00536958595265
1241,2,25,9,535.9739816626711,250.61833982343992
1242,2,25,9,543.0495893429832,251.2414998625112
1243,2,25,8,549.4385779367294,250.70994402636228
1244,2,25,9,536.6577475024764,249.20422771425802
1245,2,25,9,561.6841709744775,251.1114405070536
1246,1,25,9,549.5762028186064,250.47838354141913
1247,2,25,9,537.258973705123,250.8595005096098
1248,3,25,9,542.238191106256,251.64814287232852
1249,2,25,10,548.0822824772345,250.5255481443385
1250,2,24,9,535.2694268001164,250.5368465406852
1251,2,25,7,540.2661871263903,247.60503222996212
1252,1,25,7,563.1271231855583,246.29094669105646
1253,2,24,8,548.4043588633409,247.3821227076707
1254,2,24,7,535.5395789278612,246.6067581705058
1255,2,25,10,558.9867368815845,247.0139027991608
1256,4,25,9,563.834191435932,246.6102303632496
1257,4,25,11,569.5486012480454,246.8958874349224
1258,4,25,8,557.6079598254573,247.22548650239872
1259,3,24,10,561.9565927818652,246.98628168278282
1260,3,24,9,582.684488028575,247.25676355268445
1261,3,23,9,565.878386625307,247.2032874621268
1262,2,25,9,590.4848175316971,247.63680786741244
1263,1,25,8,576.9583724256591,246.53083586249022
1264,0,25,8,563.2620661555513,245.8190640226386
1265,2,25,7,551.4007372666287,247.29527606049024
1266,1,25,7,540.8284719838504,245.88834439998752
1267,1,25,5,528.5130798885924,246.4473147683214
1268,1,25,8,517.4991895674304,247.91146290146054
1269,1,25,8,505.7542615210219,248.75211945706693
1270,2,25,9,494.79730466320075,249.91425721736812
1271,2,25,10,501.10875856347496,250.15729165669714
1272,1,25,10,507.2497531304329,249.16328713362995
1273,2,25,11,497.7243758005449,250.0032982996134
1274,3,25,9,505.9315600899598,250.78720384548083
1275,2,25,8,495.4195066924786,249.6035578791175
1276,2,25,8,485.1656022664993,249.53973671293969
1277,3,25,8,491.16367416942575,248.95926000185167
1278,3,24,7,478.49873204246796,248.92777005094484
1279,3,24,9,538.1479358616344,249.4332414103347
1280,3,25,7,543.7605500883893,248.3997288253855
1281,2,25,10,548.7186061799376,247.90575496850204
1282,2,25,7,535.5386625022968,246.08347065738144
1283,3,25,8,542.1859418073007,246.6429935543063
1284,3,25,10,548.651808206502,248.21224404284334
1285,2,24,9,552.9406581204076,247.47311769113196
1286,3,24,10,540.1082257783635,249.29354736712094
1287,3,25,9,564.0950414316412,250.98732093883913
1288,3,25,10,550.9531545491749,247.39745626141357
1289,4,25,9,537.63878360971,246.69238322811776
1290,3,25,9,544.1569043773923,247.9677903247232
1291,3,25,9,533.4959744911807,247.60389157065595
1292,1,24,8,538.5996398951414,247.2243235122901
1293,2,24,9,561.0606545922658,245.65534003735414
1294,2,25,9,602.4296062362308,245.7316611232287
1295,3,25,8,587.7158808195252,244.64329386327302
1296,3,25,9,610.3714865734959,246.59299031309027
1297,3,25,8,595.4276515965922,245.1391221028389
1298,3,25,9,582.3595511459574,245.08884943145753
1299,3,25,8,589.1190513919983,247.52204985055997
1300,3,25,7,574.691157440619,245.65181874465262
1301,2,25,8,561.6268949088269,245.89706797475614
1302,2,25,9,551.3913319502138,248.79000490553335
1303,2,25,8,539.9112752244041,249.03037232727505
1304,2,25,8,527.2195905513644,248.85767335719413
1305,3,25,9,516.3483606227866,249.38646016126617
1306,3,25,7,504.25054282813215,247.72028490365312
1307,3,25,8,492.95863502341757,247.77525451440232
1308,3,25,8,482.95203851601775,250.30277158779467
1309,3,25,8,472.1975555324812,248.67463108666846
1310,2,25,8,479.71518096234297,250.3255172970404
1311,2,25,7,469.5262503023231,249.6562243099166
1312,2,24,8,477.59508287920295,250.96890462871872
1313,1,24,8,467.9426373876079,251.96003380539318
1314,1,25,8,528.0343062618742,249.20360571707363
1315,2,25,6,533.5362053919998,246.82038292601047
1316,1,25,4,540.3827338508951,247.11833662593742
1317,2,25,7,544.5382540260754,246.61216986575855
1318,2,25,7,585.0734270347608,245.597582984298
1319,2,25,9,573.0283914143965,246.23003686329633
1320,2,24,9,558.2896432658692,248.99672290785486
1321,2,24,9,543.9288322755979,248.76046268391588
1322,1,24,9,545.4365553350437,247.90943459532767
1323,1,24,8,549.8935054656913,246.3614820116825
1324,2,25,9,554.7215268257726,246.2990753252568
1325,2,25,9,578.9106077497024,247.67211206075766
1326,2,25,9,565.947099816993,249.03422550703704
1327,2,25,8,551.3160651726629,244.20328439044516
1328,1,25,7,557.0623118664897,245.32705755603365
1329,1,24,8,540.6447970018912,246.47213091913224
1330,1,24,10,544.1528467864537,247.67067990331572
1331,1,24,9,546.0566993898111,247.19238545496486
1332,1,24,10,548.3989503028793,246.34074313765916
1333,1,25,9,553.6678356726173,246.80263924413444
1334,1,24,8,540.2851792016846,245.815665767139
1335,1,25,11,545.2487663018125,246.4102756727721
1336,1,25,10,548.5689206510408,245.93741042607456
1337,1,25,9,553.2893890976447,245.33483446787773
1338,1,25,9,538.8725664302046,241.38344429344852
1339,1,25,8,526.3307604860165,241.0341284172824
1340,2,25,7,513.114297489804,239.11574801882222
1341,2,25,8,498.74177341594026,239.19375321614865
1342,1,25,11,487.24474560226923,239.81991582802894
1343,1,25,11,492.54655312020503,238.7313299491118
1344,1,25,9,480.6961031571467,236.22115328624525
1345,1,25,9,468.1545793670322,237.80895279439667
1346,1,24,10,490.44105947528453,238.89819893197995
1347,1,24,10,497.1177787178331,237.8394369316585
1348,1,24,8,503.6046847884131,238.47989434873247
1349,1,23,8,562.4066317776345,239.30112755436178
1350,2,25,8,585.6108541044512,238.3354372745622
1351,2,25,9,570.6768502113617,239.86980342305995
1352,2,25,9,558.1349495664592,239.31051247562732
1353,1,25,10,582.4210192160036,240.59747918919754
1354,2,25,9,568.538259400447,239.70987458899376
1355,2,25,9,555.5200739555078,238.29939479740742
1356,2,25,8,559.8435709346471,239.06164928823458
1357,2,25,10,580.5386178042936,237.70543323976304
1358,2,24,7,563.1603903295418,235.82708923362796
1359,2,24,11,567.7428923051976,238.3083985074492
1360,2,25,9,591.189487019309,238.82630006880365
1361,2,25,8,576.4865105674562,237.88950045490608
1362,2,25,9,562.6722194044115,238.00751066761254
1363,2,25,10,549.72297608826,237.87277960810516
1364,2,25,8,556.1157346853851,238.86833674354168
1365,2,24,10,539.8229765132868,237.23954653659047
1366,1,25,8,544.4642141797566,236.25973834247333
1367,1,25,8,530.9677639488948,235.55825168702816
1368,2,25,9,517.8296873120659,235.83920965445606
1369,2,25,10,504.5407118582743,236.2320917778244
1370,2,25,10,529.6054977381704,237.70630383661873
1371,2,25,10,515.4729163750025,238.15076372274854
1372,2,25,8,519.7175409344852,235.52279719391652
1373,2,25,8,506.835298645237,234.38453923779568
1374,2,25,8,514.2966660232787,234.34045654780573
1375,2,25,8,502.04270909245133,236.87240198875094
1376,2,25,9,489.6156951230398,235.643422818663
1377,2,24,10,477.0208802641641,235.69150164919958
1378,2,24,9,484.2633861888965,236.49149074142716
1379,2,25,7,491.29660338261954,235.67474930619122
1380,2,24,8,477.12601851407203,234.18183821212887
1381,2,24,8,500.33699926752615,234.15367776047117
1382,2,24,7,506.8968859925845,234.35217369580917
1383,2,25,7,514.7653195108423,235.25306563362656
1384,2,25,7,555.9058168515951,233.56955085504785
1385,2,23,8,558.3964271096187,235.38574039769898
1386,1,23,6,540.8068795349528,235.23407533849317
1387,1,25,7,563.194098081466,235.99721620285644
1388,1,24,8,566.4490313035373,236.64698809031378
1389,1,25,7,606.6022785987378,233.91023697222678
1390,1,25,7,627.6279366385057,233.93057321646396
1391,0,25,7,614.5565288260352,234.75583430242727
1392,0,25,7,599.8364764483313,236.1819010441086
1393,0,25,8,586.0142335992934,235.32522811659283
1394,0,25,8,572.0653581513579,236.74241607113893
1395,0,25,7,576.4939360437479,236.6103787908765
1396,0,25,9,562.7874267342193,237.4859510743575
1397,0,25,9,548.9523474160779,238.06678002267836
1398,1,25,9,534.4928411671372,234.9058574495501
1399,1,25,8,538.4269328560935,235.39486072677258
1400,1,25,6,524.2401801209356,232.76186801392828
1401,1,25,7,509.44017165875977,232.059189547745
1402,1,25,6,496.0446706302609,228.66207470469695
1403,1,25,6,502.0148585571886,229.74077209845467
1404,1,25,6,524.8074827137154,229.14353835466483
1405,1,25,7,512.9495938342728,230.48744343987266
1406,1,25,8,499.9146526404659,230.60109174031496
1407,1,25,8,486.73625569997597,228.08959045084103
1408,1,23,8,494.9189641242774,229.81928426292254
1409,0,25,7,518.3613491000681,229.59395978392135
1410,2,25,8,505.13276044025895,230.42188549094783
1411,2,25,9,511.7671153254476,230.16309941050918
1412,2,25,7,519.2040133734697,228.7417699420684
1413,2,25,6,525.9205093403483,230.80533219566752
1414,2,25,8,512.436678721016,229.8947424007601
1415,1,24,7,518.323922098024,230.68411212443965
1416,1,24,9,541.5341900090208,232.62015154621915
1417,1,24,9,543.076312448978,231.67484165144492
1418,1,25,7,548.0638696127377,231.40077010164026
1419,1,24,7,534.399018377941,230.8145401170132
1420,1,25,7,558.1112876408203,231.760166795034
1421,2,25,7,562.1389662308809,231.11978821923412
1422,2,24,7,566.0409354160874,230.4144462004957
1423,1,23,7,585.8206117789584,230.3911504970452
1424,2,24,7,609.0256421403064,231.11392931379845
1425,2,25,8,612.0576127241205,231.78394037562407
1426,2,25,7,598.4909309940414,232.51383205012127
1427,1,25,8,583.7992012082842,233.79587537897189
1428,1,25,8,569.5150974065884,233.84499157924301
1429,1,25,8,553.1275573075209,231.42299216532442
1430,1,25,7,539.6973105533385,231.31509992751592
1431,2,25,8,543.6403749101148,231.07218527399127
1432,2,25,9,531.4597159575019,230.54704605230464
1433,2,25,9,518.6172818829726,231.08844853091293
1434,2,25,10,522.6325396233818,230.81677023192486
1435,2,24,9,506.5221871210035,227.87377383191023
1436,2,24,8,494.36407129170107,226.32494161616876
1437,2,25,7,499.04524926759035,225.3931741540291
1438,2,25,8,486.08190928346727,225.86547052754355
1439,2,24,10,493.48167331910184,225.7353853583419
1440,2,25,10,518.1586025123245,226.67385318787825
1441,2,25,9,505.6144729727321,225.94712637219607
1442,2,25,8,509.9217529570113,224.77232247643124
1443,2,25,9,533.0946125514847,225.17654090862553
1444,2,25,9,538.0880415258106,224.46212150838338
1445,1,25,7,540.9264985105275,220.93025801877496
1446,2,25,9,543.1721055584159,221.8723263296161
1447,2,25,10,529.8419062083681,222.2042336021256
1448,1,25,8,535.8868859893865,220.51691291973154
1449,1,25,7,541.2460854182268,219.57832602413575
1450,2,25,9,528.4391503259111,219.52812060572208
1451,2,25,9,532.9930475682659,219.35955895756294
1452,2,25,9,536.4041308516962,219.29675826448107
1453,2,24,9,576.2054281939587,219.16994088363208
1454,2,24,7,577.3385757268912,215.84972844909564
1455,2,24,6,598.4272245580514,217.14927888319818
1456,2,25,7,601.3902251637338,218.50201977365114
1457,1,25,9,585.7549153872753,219.10138279089577
1458,1,25,8,572.5635034393952,218.99644137866295
1459,1,25,8,557.7453017938465,218.79215250869092
1460,2,25,8,561.8483403662789,218.88317899751792
1461,1,25,9,584.320333245589,220.77173129011953
1462,1,25,9,568.6240080863008,220.59376366577658
1463,2,25,10,554.3752709945085,221.28142421956957
1464,1,25,9,558.532364444602,220.51949749193233
1465,1,25,9,545.056567551188,221.78133210079366
1466,1,25,9,530.4647103753999,219.86232643645945
1467,2,25,8,517.2900771577985,219.56054179415648
1468,2,24,6,504.99164187725825,218.45240937327597
1469,2,25,8,509.0441888237172,218.34136119858846
1470,2,25,8,514.4674910571127,217.47815458944262
1471,2,25,8,519.2210588550253,219.61131865416533
1472,2,25,9,504.82439226714604,217.3105055473856
1473,2,25,9,490.8414670557687,215.49101947202135
1474,1,24,6,475.26066199177745,213.7598390109689
1475,1,24,7,496.6296738478328,214.82294149248995
1476,2,24,7,482.85836726065753,214.40791713301235
1477,2,25,6,506.9839324765905,213.69995847843174
1478,2,25,3,511.8866888173953,213.18060303030782
1479,1,25,6,535.1342819469895,213.5683562875159
1480,1,25,6,541.1835085861715,216.81188502296976
1481,2,25,7,529.0428544466617,217.00571803873945
1482,2,24,8,516.7512256256755,218.1872066069722
1483,2,24,6,521.8135856584307,218.63627449944622
1484,2,24,7,507.2153598209013,220.28141571694061
1485,2,24,7,544.5402650190333,219.32709056734078
1486,2,23,8,528.2457297274805,219.88218088207762
1487,1,25,8,568.924903110198,220.17362277903305
1488,1,25,8,589.8828993784513,219.81713844306586
1489,2,25,9,591.7053880197737,218.42521545964112
1490,2,25,9,594.4617688415973,219.5207015390532
1491,2,25,9,595.1241202795536,218.2609748787783
1492,2,25,9,598.2548179152245,217.74948895037016
1493,2,25,8,582.2801304370887,220.05827461250243
1494,2,25,9,567.2708015244413,222.31409821821632
1495,2,25,8,553.1986059436733,220.55822251952998
1496,2,25,6,540.5361050386514,221.74637368880525
1497,2,25,5,545.2416554386069,219.23681957304274
1498,2,25,7,532.295416826479,220.6345980057722
1499,1,25,6,517.726401614834,221.77527467174497
1500,2,25,7,504.08381095120177,220.3867602215964
1501,1,25,8,510.34041633125946,221.41301734917536
1502,1,24,6,535.3989916094812,223.00106998250922
1503,1,24,7,519.694099306513,222.27448075676526
1504,1,24,7,503.45090218418585,222.07359923030793
1505,2,25,6,509.18623141325463,222.74884612595133
1506,1,25,6,496.7387435079002,220.74147910927002
1507,1,25,8,485.1562391633849,222.85348301048094
1508,2,25,8,490.41312837503,223.0406451137745
1509,1,25,7,477.00166154548435,222.2244737507633
1510,1,25,7,480.9854127516235,221.85587597549738
1511,1,24,9,484.8392349630823,222.3381291580497
1512,2,24,9,525.5668978826114,221.69417114622152
1513,2,25,8,565.0524449374964,222.40772140021198
1514,2,25,7,567.8318582896018,220.76169502180764
1515,1,25,7,571.5157543682396,220.2521626765581
1516,0,25,6,557.0765980806074,220.40603421741602
1517,2,24,8,539.0640954796546,218.46806498114125
1518,2,24,7,557.0873109257051,216.7372855782709
1519,2,23,7,542.5521998045949,218.45916772894898
1520,2,25,8,562.9478143153481,218.7440839832495
1521,2,25,6,565.712143188688,216.3489923484842
1522,2,25,7,568.381066934837,217.64395598006402
1523,2,25,4,571.9573810208146,217.0283255509872
1524,1,25,6,572.9133214321131,216.77246975315919
1525,2,25,8,575.3286665132464,217.70055635354444
1526,2,25,9,560.6588369960749,218.93850223341227
1527,2,25,8,545.4255174990276,219.12113810754846
1528,1,25,9,531.1465150690701,219.38596407858287
1529,1,25,9,534.7932560230707,220.18219346467876
1530,2,25,9,518.8177837735775,219.38589095773972
1531,2,25,9,541.3207846192433,218.29644756082612
1532,2,25,7,545.1239171633225,219.41078617172886
1533,1,25,7,530.7996192479078,219.47885346794405
1534,2,25,7,516.9038883141948,218.94094481225852
1535,2,25,5,503.4241403277618,217.49547259399603
1536,2,25,6,490.3481521217057,217.6868230358175
1537,1,25,6,477.6640513102973,217.97944887860555
1538,1,25,6,482.3603064768053,216.72631145059293
1539,1,24,5,467.902457628262,215.228520338681
1540,1,23,7,510.3802633181243,216.46788130587296
1541,1,24,7,550.0395449874725,216.63895612681074
1542,1,25,7,554.9655268048716,216.37303118386683
1543,1,25,7,540.7284920324861,215.0695270459143
1544,1,24,7,526.9199975833358,215.25632226339303
1545,1,25,8,567.0273710428235,215.5279577908291
1546,1,25,8,549.8840861149921,215.78371036503657
1547,1,24,8,551.759873875407,214.15400634932817
1548,1,25,7,573.0665895650372,214.60129290387917
1549,1,24,6,574.2021880051252,213.89122227237618
1550,1,24,7,557.791121561779,214.63970590816186
1551,1,24,8,578.3776423557455,215.5074637545461
1552,1,23,8,558.8140017218359,215.84498438521314
1553,1,25,7,580.3464402131684,216.01429702582897
1554,1,25,6,566.698474236156,217.44574452890424
1555,1,25,6,551.9633530722243,218.1092603979092
1556,1,25,6,538.1754549094295,219.01353713225694
1557,0,25,7,521.8058726283626,218.51303762315368
1558,1,25,6,509.9356030220756,219.29937337105662
1559,2,25,6,515.4250123046601,220.45073175129684
1560,2,25,7,522.2329533055674,221.3995904568116
1561,2,25,7,526.3180418881805,221.59385612929592
1562,2,24,8,514.2650676444065,222.4419597991723
1563,2,23,9,500.5783430146551,222.7775067588562
1564,2,24,9,503.80945382996947,221.64480911143062
1565,2,24,8,491.4294193099042,221.77433312720123
1566,1,24,7,475.92705128193074,222.08519760785245
1567,2,25,7,498.40069887956787,220.59274681492704
1568,2,24,7,483.16005434751736,218.6094082835301
1569,2,24,6,486.38769322690507,215.64999815207588
1570,2,25,4,493.504321044393,215.13392836112672
1571,0,25,6,480.887616661991,215.4076797549359
1572,0,25,6,503.1577113789508,215.17647413025045
1573,2,23,5,508.21757116378177,215.2534692369002
1574,2,25,5,565.1080834083587,213.07699992160147
1575,2,25,5,604.1963801658081,212.40849896028223
1576,1,25,6,587.0413116477947,213.12646004722322
1577,0,24,6,571.9152300632361,213.83137303348903
1578,1,24,5,574.2547867872531,214.48724802804816
1579,1,24,5,577.5090220053245,213.99715340001393
1580,1,24,3,595.148938294769,213.8569102984061
1581,1,23,2,578.7195302507012,215.00111568131646
1582,1,23,4,557.2980456983818,213.51663524931703
1583,1,25,5,578.0431909563838,213.78670044487038
1584,1,25,4,562.1199840516983,214.0247231769672
1585,1,24,4,546.1899819420722,214.43818485143413
1586,2,24,5,529.2540370996825,213.5260445678837
1587,2,24,6,513.8447153469514,214.50856713146106
1588,2,24,7,498.414208572345,214.2360936204184
1589,2,23,6,482.4638064087286,212.82108097498016
1590,2,25,5,504.5106587497438,212.37608404151993
1591,2,25,5,506.8463309731398,210.62027910249
1592,0,25,4,492.5975451797678,209.50303192964688
1593,1,25,5,515.2925887751531,210.35428921267146
1594,1,25,5,500.75426242981405,208.85348525591965
1595,1,25,6,488.6694028431158,210.84929539459213
1596,1,24,6,473.4602768891763,210.2041207403029
1597,1,24,5,496.7271570301488,209.42049255184529
1598,1,24,5,481.240958476278,208.9689584294753
1599,1,24,4,466.74007400901945,208.22833499861053
1600,1,24,7,491.69359302554363,210.7241958436211
1601,1,25,7,515.3387655616785,210.72661915780546
1602,1,24,8,536.2165128978951,211.4371861763469
1603,1,25,7,539.9146128792014,210.85726266869196
1604,1,24,6,525.4833534828493,211.48884436021714
1605,1,25,7,547.0045392208626,212.12206832912932
1606,1,24,7,601.8239548059014,214.25530040442604
1607,1,25,8,602.8705342832525,213.46498354537974
1608,2,24,6,585.8714192855158,211.97371727894193
1609,1,24,5,569.4072783977207,211.11302248055628
1610,1,25,6,590.461565418127,212.58637826134833
1611,1,25,7,609.8260951651677,213.61971725751926
1612,1,25,7,610.5545032418554,212.9162103470542
1613,1,25,7,594.247216352086,215.29011473326534
1614,1,25,6,576.9541175930534,214.42486861258462
1615,1,25,6,561.2077009796105,213.7295611842282
1616,1,25,5,545.4586694687623,212.84456036578248
1617,0,25,7,530.7077374829553,213.38318315642823
1618,0,25,5,515.4232364828197,211.19777005041652
1619,1,25,6,501.6230334703188,212.0667117512216
1620,1,25,5,506.25964857069323,212.33833162248914
1621,1,25,7,511.23591214884414,213.43652336184368
1622,1,25,6,495.0406205435484,213.60562103671552
1623,1,25,6,499.36080338551756,212.9889252028131
1624,1,25,8,503.5307658763688,213.7176378222541
1625,1,24,9,507.05521737019956,214.52470698951942
1626,1,24,7,491.95498308613344,211.6079668068359
1627,1,25,8,495.33596932132343,210.65695951057344
1628,1,25,7,481.59703154503393,211.1731060184882
1629,1,25,8,487.2958016421095,211.12297575548925
1630,1,25,8,510.7991598933895,212.520993704528
1631,0,24,8,498.52609268247994,213.20729434418683
1632,0,25,8,538.6434024021365,213.56125164018403
1633,0,23,8,538.4405102644956,213.0659861672331
1634,0,25,7,594.7334757738647,210.07461824795766
1635,1,25,6,578.174892500872,208.80659979322402
1636,1,25,6,580.1462114030563,207.95577346085756
1637,1,25,6,580.041425826533,206.83162022065818
1638,1,25,6,599.9284701012685,207.97539837942463
1639,1,25,6,600.6520162361618,208.62021271690463
1640,1,24,8,601.3398314884284,209.28423879420575
1641,1,25,8,619.493059603791,208.5762323219554
1642,1,25,5,600.5381089112153,206.28888782181738
1643,1,25,6,580.6936280372056,205.7322508408676
1644,1,25,6,562.489622932155,205.69873751440346
1645,1,25,8,547.3729157224999,206.57476162881647
1646,1,25,8,531.742600721728,205.94486908495026
1647,1,25,6,518.1162008387671,206.5315984759999
1648,1,25,6,519.428292243934,204.78084473137298
1649,2,25,6,505.1867485505419,204.4675421261423
1650,1,25,4,491.4047872331868,204.99478695857877
1651,0,25,5,479.06780254355976,207.24787496608167
1652,0,25,6,502.1286037323333,207.28030928602573
1653,0,25,6,510.41743347775514,208.59675487605318
1654,0,25,6,496.9220261631238,209.74525504322068
1655,1,24,6,482.36310848193716,209.88162480098052
1656,1,24,6,487.2764437138282,210.67679237035946
1657,1,24,6,493.0173037539647,211.76165119913338
1658,0,24,7,497.55805134629605,210.74805799625977
1659,0,25,7,502.43827658743874,211.32895403582648
1660,1,24,6,523.6465271895486,211.52587614522847
1661,1,25,3,527.6401909411245,210.3702374870609
1662,1,25,5,530.4906323790543,210.7673006370553
1663,1,25,4,533.7357153309398,210.22826298606952
1664,1,24,6,516.3621921095389,209.5887029880883
1665,1,23,6,536.556532497104,208.00756917375352
1666,1,23,6,593.0676702191133,209.45280019668064
1667,1,25,5,630.6839954788209,209.9089435126264
1668,1,25,5,628.0335787744601,208.6528281398326
1669,2,25,6,612.9590192997814,210.56324261197403
1670,2,23,5,595.3753894399815,208.04871907117376
1671,2,25,5,612.3671453097102,208.3948562237484
1672,2,25,5,593.7787893553663,208.14571426882145
1673,2,25,4,576.8001524483484,208.39420205277813
1674,2,25,4,557.3780847291905,207.82866765033222
1675,2,25,5,541.5951202755754,207.80299887835406
1676,2,25,5,525.8300532287509,207.25554184768095
1677,1,25,6,511.0829146282714,207.09763079186612
1678,1,25,6,499.3201733981594,208.5640690921476
1679,1,25,5,485.442203360262,208.18255459786587
1680,0,24,5,470.52054671216996,208.06752487220098
1681,1,25,5,492.59084731651956,208.0880110724125
1682,1,25,7,513.9092925976047,207.72633239858754
1683,1,24,7,497.00030719358205,209.21643090982906
1684,1,24,7,479.65053823211497,207.87908691293387
1685,1,25,7,485.8755164785055,209.0892780703829
1686,1,24,6,490.38099544766305,206.9798906747893
1687,1,25,5,494.2247420460717,206.60716979585874
1688,1,24,6,497.9289161394091,208.87338435663065
1689,1,24,6,478.99807873703264,207.82513333732356
1690,2,25,6,520.6971450605338,207.5685816181102
1691,2,25,7,522.4763689993993,207.84773753171896
1692,2,24,6,561.6849700572724,208.07487233862105
1693,1,25,7,564.5555183559459,208.6161949157672
1694,1,25,6,548.3175787788592,208.94183090554083
1695,1,24,5,553.1188142430688,209.49594024800243
1696,2,24,4,538.7462254487566,209.4682266311752
1697,1,24,5,576.8503799418386,210.41484858669483
1698,1,25,6,613.1497424238265,211.40053170143477
1699,1,25,5,594.7041155610777,211.11517146553447
1700,1,25,4,594.3733770168138,209.9744930458657
1701,1,25,7,594.5419961155146,211.36253216518946
1702,1,25,8,576.6929879525553,209.7237762106256
1703,1,25,7,558.440026167704,209.638820711228
1704,0,25,7,543.2975914607215,210.4409226114177
1705,0,25,9,525.6603449767236,209.7146992154655
1706,1,25,8,510.1140153909306,208.09687925626284
1707,0,24,8,495.587924290297,209.70816818486892
1708,0,24,6,497.04784218135325,209.10879105192151
1709,1,25,7,516.4479483204074,208.0382755116971
1710,1,25,7,517.6746298726622,205.37802162433883
1711,1,25,6,500.84900542323254,204.26890128788034
