Experimental_Cycle,Composition_Frequency_Pct,Random_Seed,Composition_Threshold,Maximum_Agent_Count,Initial_Agent_Count,Mean_Composition_Events,Bistable_Basin_Classification,Spawn_Accuracy_Percent,actual_freq_pct,actual_spawns,agent_count_mean,agent_count_std,avg_agent_count,avg_cycle_time_ms,avg_cycles_per_sec,basin_classifications,basin_threshold,composition_mean,cycles,cycles_completed,cycles_per_sec,cycles_per_second,database_condition,decomposition_mean,dist_A,dist_B,diversity,dominant,dominant_fraction,duration,elapsed_seconds,expected_spawns,fft_analysis,fft_peak_count_agents,fft_peak_count_composition,fft_peak_count_decomposition,fft_top_freqs_agents,fft_top_freqs_composition,fft_top_freqs_decomposition,fft_top_powers_agents,fft_top_powers_composition,fft_top_powers_decomposition,final_agent_count,final_agents,final_db_size_mb,final_memory_mb,fraction,initial_db_size_mb,initial_memory_mb,max_composition_events,memory_increase_mb,mult,peak_agents,protocol,runtime,spawn_count,spawn_freq_pct,spawn_interval_cycles,spawning_freq,spread
151,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3183.0742139841223,,,,,,,,,0.9424850940704346,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
151,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3246.63755345843,,,,,,,,,0.9240329265594482,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
151,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3292.4416701532828,,,,,,,,,0.9111778736114502,,,,,,,,,,,,1,,,,,,,,,,,,,,,,85,
151,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3122.6446302321665,,,,,,,,,0.9607241153717041,,,,,,,,,,,,1,,,,,,,,,,,,,,,,85,
151,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3164.967839496298,,,,,,,,,0.9478769302368164,,,,,,,,,,,,1,,,,,,,,,,,,,,,,85,
151,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3190.793167298338,,,,,,,,,0.9402050971984863,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,
151,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3234.312587457884,,,,,,,,,0.9275541305541992,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,
151,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3276.948486728305,,,,,,,,,0.9154858589172363,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,
152,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3051.525870611294,,,,,,,,,0.9831147193908691,,,,,,,,,,,,1,,,,,,,,,,,,,,,,52,
152,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3146.35255098137,,,,,,,,,0.9534850120544434,,,,,,,,,,,,1,,,,,,,,,,,,,,,,52,
152,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2328.568644770233,,,,,,,,,1.2883450984954834,,,,,,,,,,,,1,,,,,,,,,,,,,,,,52,
152,,42,,,,1.0,B,,,,,,,,,,,,3000,,,2369.853400668302,,,,,,,,,1.2659010887145996,,,,,,,,,,,,1,,,,,,,,,,,,,,,,55,
152,,123,,,,1.0,B,,,,,,,,,,,,3000,,,2543.9810761905724,,,,,,,,,1.1792540550231934,,,,,,,,,,,,1,,,,,,,,,,,,,,,,55,
152,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2588.3628793707085,,,,,,,,,1.1590337753295898,,,,,,,,,,,,1,,,,,,,,,,,,,,,,55,
152,,42,,,,1.0,B,,,,,,,,,,,,3000,,,2763.0970795245235,,,,,,,,,1.085738182067871,,,,,,,,,,,,1,,,,,,,,,,,,,,,,57,
152,,123,,,,1.0,B,,,,,,,,,,,,3000,,,2358.9838769457815,,,,,,,,,1.2717339992523193,,,,,,,,,,,,1,,,,,,,,,,,,,,,,57,
152,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2418.939023586118,,,,,,,,,1.24021315574646,,,,,,,,,,,,1,,,,,,,,,,,,,,,,57,
152,,42,,,,1.0,B,,,,,,,,,,,,3000,,,2806.9545501290163,,,,,,,,,1.0687739849090576,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
152,,123,,,,1.0,B,,,,,,,,,,,,3000,,,2887.2942332416787,,,,,,,,,1.0390350818634033,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
152,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2723.905375502388,,,,,,,,,1.1013598442077637,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
152,,42,,,,1.0,B,,,,,,,,,,,,3000,,,1970.8729165739933,,,,,,,,,1.5221681594848633,,,,,,,,,,,,1,,,,,,,,,,,,,,,,92,
152,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3159.2249990019864,,,,,,,,,0.9495999813079834,,,,,,,,,,,,1,,,,,,,,,,,,,,,,92,
152,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3156.496387425703,,,,,,,,,0.9504208564758301,,,,,,,,,,,,1,,,,,,,,,,,,,,,,92,
152,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3177.2823856929126,,,,,,,,,0.9442031383514404,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,
152,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3123.4344863536508,,,,,,,,,0.9604811668395996,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,
152,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3166.842128179102,,,,,,,,,0.9473159313201904,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,
153,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3206.374162503125,,,,,,,,,0.9356362819671631,,,,,,,,,,,,1,,,,,,,,,,,,,,,,95,
153,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3262.2126423744244,,,,,,,,,0.9196212291717529,,,,,,,,,,,,1,,,,,,,,,,,,,,,,95,
153,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2657.8071068691793,,,,,,,,,1.1287500858306885,,,,,,,,,,,,1,,,,,,,,,,,,,,,,95,
153,,42,,,,1.0,B,,,,,,,,,,,,3000,,,2251.927744523695,,,,,,,,,1.3321919441223145,,,,,,,,,,,,1,,,,,,,,,,,,,,,,96,
153,,123,,,,1.0,B,,,,,,,,,,,,3000,,,2598.099861638807,,,,,,,,,1.1546900272369385,,,,,,,,,,,,1,,,,,,,,,,,,,,,,96,
153,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2726.1077720288076,,,,,,,,,1.1004700660705566,,,,,,,,,,,,1,,,,,,,,,,,,,,,,96,
153,,42,,,,0.9,B,,,,,,,,,,,,3000,,,2949.6202832527297,,,,,,,,,1.0170800685882568,,,,,,,,,,,,1,,,,,,,,,,,,,,,,97,
153,,123,,,,0.9,B,,,,,,,,,,,,3000,,,2331.047348398887,,,,,,,,,1.2869751453399658,,,,,,,,,,,,1,,,,,,,,,,,,,,,,97,
153,,456,,,,0.9,B,,,,,,,,,,,,3000,,,2952.0215142711754,,,,,,,,,1.0162527561187744,,,,,,,,,,,,1,,,,,,,,,,,,,,,,97,
153,,42,,,,0.6,B,,,,,,,,,,,,3000,,,2990.325991302494,,,,,,,,,1.003235101699829,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,
153,,123,,,,0.6,B,,,,,,,,,,,,3000,,,3138.4131435656345,,,,,,,,,0.9558970928192139,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,
153,,456,,,,0.6,B,,,,,,,,,,,,3000,,,1915.9742788970318,,,,,,,,,1.5657830238342285,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,
153,,42,,,,0.3,B,,,,,,,,,,,,3000,,,3170.912177239682,,,,,,,,,0.9460999965667725,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
153,,123,,,,0.3,B,,,,,,,,,,,,3000,,,3105.098561596155,,,,,,,,,0.9661529064178467,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
153,,456,,,,0.3,B,,,,,,,,,,,,3000,,,3194.66710538743,,,,,,,,,0.9390649795532227,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,42,,,,1.0,B,,,,,,,,,,,,3000,,,2920.646887306297,,,,,,,,,1.0271697044372559,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,123,,,,1.0,B,,,,,,,,,,,,3000,,,2389.1589942031683,,,,,,,,,1.2556719779968262,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,456,,,,1.0,B,,,,,,,,,,,,3000,,,2831.5218112865164,,,,,,,,,1.0595009326934814,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,42,,,,1.0,B,,,,,,,,,,,,6000,,,2676.261829694931,,,,,,,,,2.2419331073760986,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,123,,,,1.0,B,,,,,,,,,,,,6000,,,2798.813026282513,,,,,,,,,2.143765926361084,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,456,,,,1.0,B,,,,,,,,,,,,6000,,,3258.8685848102978,,,,,,,,,1.8411297798156738,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3759.7279495254115,,,,,,,,,2.659766912460327,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3820.7152290468453,,,,,,,,,2.6173110008239746,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3484.766219792054,,,,,,,,,2.8696329593658447,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,42,,,,1.0,B,,,,,,,,,,,,20000,,,3628.7575931591546,,,,,,,,,5.511528253555298,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,123,,,,1.0,B,,,,,,,,,,,,20000,,,3776.2924097027117,,,,,,,,,5.2962000370025635,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,456,,,,1.0,B,,,,,,,,,,,,20000,,,3968.0829933373866,,,,,,,,,5.040217161178589,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
154,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3252.8929311709617,,,,,,,,,0.9222559928894043,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3098.655548892881,,,,,,,,,0.9681618213653564,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3084.322228747859,,,,,,,,,0.972661018371582,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,42,,,,1.0,B,,,,,,,,,,,,6000,,,3651.458678419824,,,,,,,,,1.643178939819336,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,123,,,,1.0,B,,,,,,,,,,,,6000,,,3470.4511755983904,,,,,,,,,1.7288818359375,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,456,,,,1.0,B,,,,,,,,,,,,6000,,,3592.214178882269,,,,,,,,,1.6702790260314941,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3769.793576967422,,,,,,,,,2.652665138244629,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,123,,,,1.0,B,,,,,,,,,,,,10000,,,2989.5267944894913,,,,,,,,,3.345010995864868,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3835.656325228376,,,,,,,,,2.6071157455444336,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,42,,,,1.0,B,,,,,,,,,,,,20000,,,3617.488885695809,,,,,,,,,5.5286970138549805,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,123,,,,1.0,B,,,,,,,,,,,,20000,,,3191.144083369406,,,,,,,,,6.26734471321106,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,456,,,,1.0,B,,,,,,,,,,,,20000,,,2862.980444919556,,,,,,,,,6.985727071762085,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
154,,42,,,,1.0,B,,,,,,,,,,,,3000,,,3162.495551413595,,,,,,,,,0.9486179351806641,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3062.8935747185246,,,,,,,,,0.9794659614562988,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3075.4711677755436,,,,,,,,,0.9754602909088135,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,42,,,,1.0,B,,,,,,,,,,,,6000,,,1574.1772573769667,,,,,,,,,3.8115148544311523,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,123,,,,1.0,B,,,,,,,,,,,,6000,,,3482.0476675541345,,,,,,,,,1.7231240272521973,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,456,,,,1.0,B,,,,,,,,,,,,6000,,,3602.1841704326257,,,,,,,,,1.6656560897827148,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3728.347771855877,,,,,,,,,2.6821532249450684,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3686.906085468138,,,,,,,,,2.712301254272461,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3761.9130946255273,,,,,,,,,2.658221960067749,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,42,,,,1.0,B,,,,,,,,,,,,20000,,,3738.7831820256542,,,,,,,,,5.349334001541138,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,123,,,,1.0,B,,,,,,,,,,,,20000,,,3970.665403668784,,,,,,,,,5.0369391441345215,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,456,,,,1.0,B,,,,,,,,,,,,20000,,,2641.322638704178,,,,,,,,,7.5719640254974365,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
154,,42,,,,1.0,B,,,,,,,,,,,,3000,,,2625.138163387672,,,,,,,,,1.1427969932556152,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,123,,,,1.0,B,,,,,,,,,,,,3000,,,3143.9430263467916,,,,,,,,,0.9542157649993896,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,456,,,,1.0,B,,,,,,,,,,,,3000,,,3173.478482591017,,,,,,,,,0.9453349113464355,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,42,,,,1.0,B,,,,,,,,,,,,6000,,,3624.037533805482,,,,,,,,,1.6556119918823242,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,123,,,,1.0,B,,,,,,,,,,,,6000,,,3618.3880849727575,,,,,,,,,1.6581969261169434,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,456,,,,1.0,B,,,,,,,,,,,,6000,,,3494.560245551299,,,,,,,,,1.716954231262207,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3737.6975259821997,,,,,,,,,2.6754438877105713,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3808.276180795567,,,,,,,,,2.6258599758148193,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,456,,,,1.0,B,,,,,,,,,,,,10000,,,2410.068275721707,,,,,,,,,4.1492600440979,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,42,,,,1.0,B,,,,,,,,,,,,20000,,,3920.119841920521,,,,,,,,,5.101884841918945,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,123,,,,1.0,B,,,,,,,,,,,,20000,,,3454.8973966137787,,,,,,,,,5.788883924484253,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,456,,,,1.0,B,,,,,,,,,,,,20000,,,3787.4433860468293,,,,,,,,,5.280606985092163,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
154,,42,,,,0.3,B,,,,,,,,,,,,3000,,,2955.819549748226,,,,,,,,,1.0149469375610352,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,123,,,,0.3,B,,,,,,,,,,,,3000,,,3057.4049222546764,,,,,,,,,0.9812242984771729,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,456,,,,0.3,B,,,,,,,,,,,,3000,,,3106.883413403075,,,,,,,,,0.9655978679656982,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,42,,,,0.6,B,,,,,,,,,,,,6000,,,3398.5109432115464,,,,,,,,,1.7654790878295898,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,123,,,,0.6,B,,,,,,,,,,,,6000,,,3576.36123234829,,,,,,,,,1.677682876586914,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,456,,,,0.6,B,,,,,,,,,,,,6000,,,3468.057022830134,,,,,,,,,1.7300753593444824,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,42,,,,1.0,B,,,,,,,,,,,,10000,,,2384.5693952638176,,,,,,,,,4.193629264831543,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,123,,,,1.0,B,,,,,,,,,,,,10000,,,2750.091876178777,,,,,,,,,3.636242151260376,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3830.581128458187,,,,,,,,,2.610569953918457,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,42,,,,1.0,B,,,,,,,,,,,,20000,,,3869.8663977947235,,,,,,,,,5.168137073516846,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,123,,,,1.0,B,,,,,,,,,,,,20000,,,3948.844980655922,,,,,,,,,5.064772129058838,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
154,,456,,,,1.0,B,,,,,,,,,,,,20000,,,3807.6106750620484,,,,,,,,,5.25263786315918,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3770.471687419089,,,,,,,,,2.6521880626678467,,,,,,,,,,,,1,,,,,,,,,,,,,,,,52,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3582.3498101509294,,,,,,,,,2.791463851928711,,,,,,,,,,,,1,,,,,,,,,,,,,,,,52,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3770.2174945008164,,,,,,,,,2.652366876602173,,,,,,,,,,,,1,,,,,,,,,,,,,,,,52,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3796.756624448236,,,,,,,,,2.633826971054077,,,,,,,,,,,,1,,,,,,,,,,,,,,,,55,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3760.5875415941136,,,,,,,,,2.659158945083618,,,,,,,,,,,,1,,,,,,,,,,,,,,,,55,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3772.0036710069144,,,,,,,,,2.651110887527466,,,,,,,,,,,,1,,,,,,,,,,,,,,,,55,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3800.3247166566744,,,,,,,,,2.6313540935516357,,,,,,,,,,,,1,,,,,,,,,,,,,,,,57,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3675.7175893387025,,,,,,,,,2.72055721282959,,,,,,,,,,,,1,,,,,,,,,,,,,,,,57,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3778.7254437811184,,,,,,,,,2.646394968032837,,,,,,,,,,,,1,,,,,,,,,,,,,,,,57,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3099.8226488969194,,,,,,,,,3.2259910106658936,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3770.737779388811,,,,,,,,,2.652000904083252,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3792.8381503287433,,,,,,,,,2.6365480422973633,,,,,,,,,,,,1,,,,,,,,,,,,,,,,60,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3508.480010599961,,,,,,,,,2.8502371311187744,,,,,,,,,,,,1,,,,,,,,,,,,,,,,65,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3549.0681494389555,,,,,,,,,2.817641019821167,,,,,,,,,,,,1,,,,,,,,,,,,,,,,65,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3676.304594732134,,,,,,,,,2.720122814178467,,,,,,,,,,,,1,,,,,,,,,,,,,,,,65,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3358.1046994606045,,,,,,,,,2.977870225906372,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3477.8957353674036,,,,,,,,,2.8753018379211426,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3512.236165941047,,,,,,,,,2.847188949584961,,,,,,,,,,,,1,,,,,,,,,,,,,,,,70,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3593.7650211317605,,,,,,,,,2.782597064971924,,,,,,,,,,,,1,,,,,,,,,,,,,,,,75,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3515.194150953153,,,,,,,,,2.8447930812835693,,,,,,,,,,,,1,,,,,,,,,,,,,,,,75,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3613.394158700589,,,,,,,,,2.7674810886383057,,,,,,,,,,,,1,,,,,,,,,,,,,,,,75,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3530.3416936213775,,,,,,,,,2.8325870037078857,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3581.5324500551624,,,,,,,,,2.7921009063720703,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3504.5406581224124,,,,,,,,,2.853440999984741,,,,,,,,,,,,1,,,,,,,,,,,,,,,,80,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3381.3734653010692,,,,,,,,,2.9573781490325928,,,,,,,,,,,,1,,,,,,,,,,,,,,,,82,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3617.0253132027206,,,,,,,,,2.764702796936035,,,,,,,,,,,,1,,,,,,,,,,,,,,,,82,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3526.8963535089865,,,,,,,,,2.8353540897369385,,,,,,,,,,,,1,,,,,,,,,,,,,,,,82,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3560.5158078330082,,,,,,,,,2.808581829071045,,,,,,,,,,,,1,,,,,,,,,,,,,,,,85,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3466.8677756092366,,,,,,,,,2.8844480514526367,,,,,,,,,,,,1,,,,,,,,,,,,,,,,85,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3533.3540792623658,,,,,,,,,2.830172061920166,,,,,,,,,,,,1,,,,,,,,,,,,,,,,85,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3570.53083492608,,,,,,,,,2.800704002380371,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3551.6674267959897,,,,,,,,,2.8155789375305176,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3591.8584619173703,,,,,,,,,2.784074068069458,,,,,,,,,,,,1,,,,,,,,,,,,,,,,88,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3224.920105588872,,,,,,,,,3.1008520126342773,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3647.4638223728643,,,,,,,,,2.741631031036377,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3399.344235084655,,,,,,,,,2.941743850708008,,,,,,,,,,,,1,,,,,,,,,,,,,,,,90,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3510.3422469533416,,,,,,,,,2.8487250804901123,,,,,,,,,,,,1,,,,,,,,,,,,,,,,92,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3396.076027076602,,,,,,,,,2.9445748329162598,,,,,,,,,,,,1,,,,,,,,,,,,,,,,92,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3560.5738407284166,,,,,,,,,2.8085360527038574,,,,,,,,,,,,1,,,,,,,,,,,,,,,,92,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3413.1402886962364,,,,,,,,,2.9298532009124756,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3473.7867784536475,,,,,,,,,2.8787028789520264,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3432.615256189656,,,,,,,,,2.9132306575775146,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3438.077812799985,,,,,,,,,2.908601999282837,,,,,,,,,,,,1,,,,,,,,,,,,,,,,95,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3246.7013033779117,,,,,,,,,3.0800492763519287,,,,,,,,,,,,1,,,,,,,,,,,,,,,,95,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3202.788560718912,,,,,,,,,3.122279167175293,,,,,,,,,,,,1,,,,,,,,,,,,,,,,95,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3334.003159204043,,,,,,,,,2.9993972778320312,,,,,,,,,,,,1,,,,,,,,,,,,,,,,96,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3438.426741118431,,,,,,,,,2.908306837081909,,,,,,,,,,,,1,,,,,,,,,,,,,,,,96,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3421.9003370743617,,,,,,,,,2.9223527908325195,,,,,,,,,,,,1,,,,,,,,,,,,,,,,96,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3451.265232314864,,,,,,,,,2.8974881172180176,,,,,,,,,,,,1,,,,,,,,,,,,,,,,97,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3481.7548598877866,,,,,,,,,2.872114896774292,,,,,,,,,,,,1,,,,,,,,,,,,,,,,97,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3406.4004988545043,,,,,,,,,2.935650110244751,,,,,,,,,,,,1,,,,,,,,,,,,,,,,97,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3397.717877651166,,,,,,,,,2.9431519508361816,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,
155,,123,,,,1.0,B,,,,,,,,,,,,10000,,,3384.2278173853274,,,,,,,,,2.9548838138580322,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,
155,,456,,,,1.0,B,,,,,,,,,,,,10000,,,3476.3875574569406,,,,,,,,,2.876549243927002,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,
155,,42,,,,1.0,B,,,,,,,,,,,,10000,,,3479.57032992796,,,,,,,,,2.873918056488037,,,,,,,,,,,,1,,,,,,,,,,,,,,,,99,
